ID; A.X; A.Y; B.X; B.Y; A; L
1577;478029;5214037;478871;5216623;18;2720;
965;481371;5200192;483939;5201026;72;2700;
288;478393;5211947;480148;5213989;40;2692;
385;483716;5200743;485470;5202785;40;2692;
444;478393;5211947;480148;5213989;40;2692;
2874;474609;5200939;476678;5202662;50;2692;
2816;485900;5196932;488528;5197260;82;2647;
685;483155;5201823;485097;5203610;47;2640;
3316;483345;5201884;485287;5203672;47;2640;
3544;479448;5200934;479752;5203556;6;2640;
337;475655;5192867;477032;5195102;31;2624;
1775;492815;5208011;492827;5205386;179;2624;
274;490690;5215522;491941;5217821;28;2617;
825;485858;5199652;488221;5198527;115;2617;
1223;485858;5199652;488221;5198527;115;2617;
1365;485858;5199652;488221;5198527;115;2617;
1478;485858;5199652;488221;5198527;115;2617;
2385;485858;5199652;488221;5198527;115;2617;
3185;491398;5208812;492392;5206401;157;2607;
1715;479045;5214472;479822;5216932;17;2580;
1915;483842;5200679;485375;5202754;36;2580;
2706;483780;5200869;485470;5202785;41;2555;
378;476868;5202724;478150;5204928;30;2549;
1369;478233;5199172;480565;5198142;113;2549;
1690;490721;5215427;491751;5217759;23;2549;
1989;479384;5200808;479719;5203335;7;2549;
2711;487720;5203306;489001;5205510;30;2549;
3344;479417;5201029;479752;5203556;7;2549;
1386;489273;5207911;490426;5205657;152;2531;
3052;475033;5206754;477014;5205190;128;2523;
2232;483473;5202136;485352;5203798;48;2507;
1507;490732;5208596;491600;5206249;159;2502;
2735;473178;5204049;475525;5204916;69;2502;
1716;477965;5213911;478774;5216276;18;2500;
2683;491897;5199511;493335;5201555;35;2500;
2068;491597;5201727;492532;5204028;22;2483;
174;492258;5201311;493319;5203548;25;2475;
485;480113;5192738;481300;5194911;28;2475;
947;485984;5199587;488221;5198527;115;2475;
1091;485984;5199587;488221;5198527;115;2475;
2550;487377;5204036;488438;5206273;25;2475;
2742;484543;5205638;485730;5207811;28;2475;
2887;484479;5205512;485666;5207685;28;2475;
548;483875;5200900;485470;5202785;40;2469;
599;478552;5212104;480148;5213989;40;2469;
2542;483875;5200900;485470;5202785;40;2469;
229;479386;5201124;479752;5203556;8;2459;
358;479355;5201219;479722;5203651;8;2459;
1280;482009;5205025;484137;5206242;60;2451;
1489;488043;5204252;489260;5202124;150;2451;
2072;483682;5200522;485152;5202471;37;2441;
3568;479111;5214914;479825;5217249;16;2441;
1605;486495;5200279;488766;5199440;110;2420;
2745;487364;5210550;488707;5212564;33;2420;
8;487267;5193696;488894;5195486;42;2418;
922;487362;5193727;488989;5195517;42;2418;
60;483568;5202167;485352;5203798;47;2416;
471;475892;5215760;476858;5217967;23;2408;
613;482616;5214160;483581;5216366;23;2408;
2540;477895;5200534;478861;5202741;23;2408;
81;484415;5205386;485506;5207529;27;2404;
2013;473360;5215463;474736;5213492;145;2404;
2700;477929;5200755;479020;5202897;27;2404;
1532;489775;5211544;490421;5209231;164;2402;
1633;490825;5208310;491567;5206028;162;2400;
361;480121;5202099;480739;5204402;15;2385;
1419;489891;5214421;491427;5212607;139;2376;
723;482822;5203817;484479;5205512;44;2370;
405;476067;5205513;477442;5207432;35;2360;
3415;478029;5214037;478774;5216276;18;2360;
3572;478063;5214258;478807;5216497;18;2360;
491;482976;5194930;485009;5196116;59;2353;
2272;488583;5204533;489453;5206708;21;2343;
347;486074;5198986;487919;5200427;52;2340;
13;485984;5199587;488095;5198591;115;2334;
207;476804;5202598;477926;5204645;28;2334;
336;492323;5201437;493319;5203548;25;2334;
653;480113;5192738;481235;5194785;28;2334;
979;486842;5204388;487839;5206499;25;2334;
1008;484415;5205386;485537;5207433;28;2334;
2678;480113;5192738;481235;5194785;28;2334;
2832;485984;5199587;488095;5198591;115;2334;
3539;490754;5215648;491877;5217695;28;2334;
43;483939;5201026;485470;5202785;41;2332;
776;478552;5212104;480084;5213863;41;2332;
1054;478552;5212104;480084;5213863;41;2332;
1117;483939;5201026;485470;5202785;41;2332;
2629;478552;5212104;480084;5213863;41;2332;
2784;478552;5212104;480084;5213863;41;2332;
2857;483939;5201026;485470;5202785;41;2332;
193;483409;5202010;485097;5203610;46;2325;
386;483409;5202010;485097;5203610;46;2325;
2707;483155;5201823;484843;5203423;46;2325;
1677;481826;5210118;482252;5207838;169;2319;
560;473616;5203350;475865;5203870;76;2308;
1236;476630;5196338;477531;5194212;157;2308;
1627;492846;5207916;492860;5205607;179;2308;
3369;475081;5204667;475981;5202541;157;2308;
1185;476926;5210313;479082;5211119;69;2302;
1349;476694;5196464;477310;5194246;164;2302;
1390;490763;5208501;491569;5206344;159;2302;
2448;484908;5216166;486731;5214761;127;2302;
2685;482213;5198572;484369;5199378;69;2302;
2929;476831;5210282;478987;5211088;69;2302;
3247;487618;5214944;488424;5212788;159;2302;
3261;478125;5214067;478774;5216276;16;2302;
66;473632;5201357;475351;5202862;48;2284;
982;474196;5200594;475915;5202099;48;2284;
2950;478298;5211916;479860;5213580;43;2282;
575;487299;5210424;488579;5212312;34;2280;
622;477934;5214006;478710;5216150;19;2280;
798;477934;5214006;478710;5216150;19;2280;
859;482199;5205087;484106;5206337;56;2280;
1602;480513;5195391;481288;5197536;19;2280;
2177;478032;5214353;478807;5216497;19;2280;
2802;475039;5215799;475814;5217943;19;2280;
3134;486495;5200279;488640;5199504;109;2280;
658;475879;5193150;477032;5195102;30;2267;
2556;476773;5202693;477926;5204645;30;2267;
2825;480018;5192707;481171;5194659;30;2267;
368;487423;5205838;488450;5207854;27;2262;
537;487423;5205838;488450;5207854;27;2262;
1952;477154;5207023;478181;5209039;27;2262;
2103;490048;5210056;491075;5212072;27;2262;
1271;489147;5207975;490302;5206037;149;2256;
1588;486450;5198477;488178;5197041;129;2247;
2925;481417;5210406;483167;5211816;51;2247;
89;473300;5203352;475516;5203651;82;2236;
740;473300;5203352;475516;5203651;82;2236;
1387;476807;5202914;478376;5201321;135;2236;
1696;488205;5213137;489775;5211544;135;2236;
2081;479355;5201219;479688;5203430;8;2236;
398;478680;5208150;479991;5209942;36;2220;
3162;474217;5199234;474234;5201448;0;2213;
1926;489434;5204178;489924;5202024;167;2209;
3374;485386;5212431;486256;5210401;156;2209;
181;491662;5201853;492468;5203902;21;2202;
191;481963;5199017;483147;5200874;32;2202;
487;479324;5192902;480508;5194759;32;2202;
998;478599;5205810;480723;5206395;74;2202;
1035;477021;5210344;479082;5211119;69;2202;
1306;477021;5210344;479082;5211119;69;2202;
1534;487618;5214944;488393;5212883;159;2202;
2047;492120;5199794;493305;5201651;32;2202;
2149;487299;5210424;488484;5212281;32;2202;
2676;483459;5196033;484643;5197890;32;2202;
3057;487400;5215294;488175;5213232;159;2202;
3127;482458;5197495;483042;5195372;164;2202;
744;473274;5204080;475366;5204759;72;2200;
868;481869;5207398;483961;5208078;72;2200;
1474;482458;5197495;483137;5195403;162;2200;
2590;473274;5204080;475366;5204759;72;2200;
2155;478393;5211947;479860;5213580;41;2195;
303;475925;5215982;476858;5217967;25;2193;
549;483473;5202136;485097;5203610;47;2193;
938;480113;5192738;481171;5194659;28;2193;
1026;477941;5206542;478873;5208528;25;2193;
2163;484304;5215760;484542;5217940;6;2193;
2336;484304;5215760;484542;5217940;6;2193;
2351;474427;5214443;475360;5216429;25;2193;
2912;478005;5206668;478937;5208654;25;2193;
2961;477777;5214165;478710;5216150;25;2193;
3492;476804;5202598;477862;5204519;28;2193;
1154;482199;5205087;484011;5206307;56;2184;
1431;475450;5211621;477632;5211699;87;2184;
1555;475038;5211593;477221;5211671;87;2184;
3287;482365;5193575;482950;5195657;15;2163;
642;483071;5194961;484914;5196085;58;2158;
1157;473269;5203447;475420;5203621;85;2158;
3204;474610;5205145;475734;5203302;148;2158;
553;479396;5206595;481051;5207973;50;2154;
838;477028;5202881;478407;5201226;140;2154;
2439;489860;5214516;491239;5212861;140;2154;
570;482822;5203817;484320;5205356;44;2147;
1194;478298;5211916;479796;5213454;44;2147;
1257;490799;5204832;492915;5204468;99;2147;
1758;480577;5195517;481288;5197536;19;2140;
2020;478096;5214479;478807;5216497;19;2140;
2087;488806;5204815;489517;5206834;19;2140;
2329;484002;5213454;485217;5215215;34;2140;
3146;480544;5195296;481255;5197315;19;2140;
3317;480577;5195517;481288;5197536;19;2140;
3468;491757;5201884;492468;5203902;19;2140;
86;482185;5207396;484059;5208425;61;2137;
1813;481888;5209928;482156;5207807;172;2137;
3375;481888;5209928;482156;5207807;172;2137;
333;480515;5195708;481352;5197662;23;2126;
589;484406;5212533;485495;5214359;30;2126;
1144;478963;5203720;480917;5202883;113;2126;
1203;485260;5216701;487086;5215612;120;2126;
1662;477815;5206607;478904;5208433;30;2126;
1956;477779;5206069;478616;5208024;23;2126;
2248;476773;5202693;477862;5204519;30;2126;
3511;477779;5206069;478616;5208024;23;2126;
206;487423;5205838;488386;5207728;27;2121;
528;487377;5204036;488340;5205926;27;2121;
550;485827;5203953;486790;5205843;27;2121;
767;484756;5212752;485719;5214642;27;2121;
2598;484831;5206047;485794;5207937;27;2121;
1906;485936;5197469;485984;5199587;1;2118;
2277;491582;5212131;492953;5213734;40;2109;
2586;478873;5208528;480245;5210130;40;2109;
2798;476399;5215820;477771;5217422;40;2109;
2807;487681;5194040;489053;5195643;40;2109;
1134;483568;5202167;485097;5203610;46;2102;
1658;483909;5209533;484653;5207567;159;2102;
1776;490221;5207904;490965;5205938;159;2102;
1801;483878;5209628;484622;5207662;159;2102;
2407;476933;5202850;478376;5201321;136;2102;
2543;483314;5201979;484843;5203423;46;2102;
2737;491520;5212321;493049;5213764;46;2102;
2863;483823;5202355;485352;5203798;46;2102;
3206;483909;5209533;484653;5207567;159;2102;
1545;490785;5215553;491434;5213555;162;2100;
2890;478821;5205777;480818;5206426;72;2100;
2894;473178;5204049;475176;5204698;72;2100;
750;475939;5209467;477656;5210656;55;2088;
900;475450;5211621;477537;5211669;88;2088;
1562;489611;5214961;490799;5213244;145;2088;
1774;474234;5201448;474281;5199360;178;2088;
2768;475844;5209436;477561;5210625;55;2088;
2158;475074;5212130;476320;5213797;36;2080;
2958;473859;5214574;475526;5213328;126;2080;
1011;486866;5207550;488426;5208898;49;2061;
1071;477903;5214101;478645;5216024;21;2061;
1601;491811;5200745;492931;5202476;32;2061;
2224;491790;5202105;492532;5204028;21;2061;
2463;485481;5216668;487212;5215548;122;2061;
2651;478065;5214574;478807;5216497;21;2061;
2754;477544;5208411;479104;5209759;49;2061;
2993;486369;5200343;488292;5199601;111;2061;
3402;485224;5216164;485966;5218087;21;2061;
436;487400;5215294;488802;5216801;42;2059;
2240;480152;5202003;480547;5204024;11;2059;
225;483756;5206119;484750;5207914;28;2051;
603;486139;5215936;487007;5217795;25;2051;
668;486985;5202331;488780;5201337;118;2051;
788;482392;5213877;483386;5215672;28;2051;
1334;479518;5214310;480512;5216105;28;2051;
1933;476804;5202598;477798;5204393;28;2051;
2617;484691;5212626;485559;5214485;25;2051;
2787;482392;5213877;483386;5215672;28;2051;
722;481043;5202819;482822;5203817;60;2039;
1829;490688;5215205;491686;5213427;150;2039;
1973;481919;5209833;482156;5207807;173;2039;
2739;481043;5202819;482822;5203817;60;2039;
3531;481919;5209833;482156;5207807;173;2039;
758;481577;5210563;483167;5211816;51;2024;
1040;481577;5210563;483167;5211816;51;2024;
1228;480230;5195615;481483;5194024;141;2024;
1461;484105;5193720;486062;5193199;104;2024;
1762;484034;5201057;485311;5202628;39;2024;
2007;483194;5215294;483714;5217251;14;2024;
2167;483194;5215294;483714;5217251;14;2024;
2443;475514;5211747;477537;5211669;92;2024;
2723;479396;5206595;480987;5207847;51;2024;
2761;481577;5210563;483167;5211816;51;2024;
3503;482389;5205149;483980;5206402;51;2024;
652;484802;5198047;486797;5198380;80;2022;
1745;477710;5196899;478042;5194904;170;2022;
2497;486000;5197595;487995;5197928;80;2022;
109;490738;5213434;492171;5214846;45;2012;
1145;480917;5202883;482758;5203691;66;2009;
2405;489399;5207847;490207;5206007;156;2009;
2673;486000;5197595;487964;5198023;77;2009;
3520;485416;5212336;486225;5210496;156;2009;
23;484388;5197702;486259;5198415;69;2002;
428;477561;5210625;479432;5211338;69;2002;
565;473274;5204080;475207;5204602;74;2002;
586;477561;5210625;479432;5211338;69;2002;
1983;487649;5214849;488362;5212978;159;2002;
2312;477561;5210625;479432;5211338;69;2002;
2614;477561;5210625;479432;5211338;69;2002;
2769;477561;5210625;479432;5211338;69;2002;
3029;489337;5208037;490050;5206166;159;2002;
3358;483909;5209533;484622;5207662;159;2002;
40;482308;5198603;484210;5199221;72;2000;
1076;489949;5192885;491851;5193503;72;2000;
1108;482213;5198572;484115;5199190;72;2000;
1240;482213;5198572;484115;5199190;72;2000;
1343;473462;5216443;475098;5215292;125;2000;
1754;485083;5201713;485701;5199811;162;2000;
1841;487618;5214944;488236;5213042;162;2000;
1934;491743;5208398;492361;5206496;162;2000;
2485;482961;5193033;484112;5194668;35;2000;
2642;481584;5211511;482735;5213147;35;2000;
2722;478821;5205777;480723;5206395;72;2000;
3143;485083;5201713;485701;5199811;162;2000;
504;486298;5199269;487919;5200427;54;1992;
1831;476819;5212907;476836;5210915;179;1992;
2182;482800;5196765;482816;5194773;179;1992;
3021;474203;5201543;474219;5199550;179;1992;
3345;479458;5206404;479474;5204412;179;1992;
167;480579;5195834;481352;5197662;22;1984;
532;488711;5204785;489484;5206613;22;1984;
556;483916;5206276;484941;5207976;31;1984;
615;476287;5213575;477059;5215404;22;1984;
907;485355;5216732;487055;5215707;121;1984;
1061;482937;5214790;483710;5216618;22;1984;
1793;487955;5205170;488728;5206998;22;1984;
2264;483756;5206119;484781;5207819;31;1984;
2296;487841;5211021;488614;5212849;22;1984;
241;477442;5207432;478341;5209196;27;1979;
628;475990;5216108;476888;5217872;27;1979;
2640;483438;5214217;484337;5215981;27;1979;
3407;479582;5214436;480481;5216200;27;1979;
3516;477442;5207432;478341;5209196;27;1979;
1069;479240;5215166;479665;5217092;12;1972;
2712;489291;5206235;489717;5208161;12;1972;
2896;489475;5209554;490783;5211030;41;1972;
2900;487247;5207673;488555;5209150;41;1972;
3210;480392;5208706;481869;5207398;131;1972;
3547;480628;5210570;481054;5212496;12;1972;
2266;479332;5206469;480796;5207786;48;1969;
2641;484337;5215981;484542;5217940;5;1969;
2824;479438;5195463;481090;5196525;57;1964;
410;481138;5202850;482822;5203817;60;1941;
569;481138;5202850;482822;5203817;60;1941;
3278;486699;5193826;487251;5195688;16;1941;
1944;482484;5205180;483980;5206402;50;1931;
584;475019;5209063;476733;5209935;63;1923;
623;478710;5216150;479040;5218045;9;1923;
735;485723;5211069;487062;5212450;44;1923;
1002;482185;5207396;483899;5208268;63;1923;
1006;480948;5202788;482663;5203660;63;1923;
1533;488393;5212883;489775;5211544;134;1923;
1634;479419;5201345;479750;5203240;9;1923;
1840;488236;5213042;489618;5211703;134;1923;
2075;489560;5204114;489862;5202214;170;1923;
2083;480216;5202129;480547;5204024;9;1923;
2612;474924;5209032;476638;5209904;63;1923;
2747;485723;5211069;487062;5212450;44;1923;
2990;484636;5201147;484938;5199247;170;1923;
3296;477740;5196804;478042;5194904;170;1923;
702;491741;5208082;492796;5209687;33;1920;
804;475039;5215799;475716;5217596;20;1920;
940;483587;5196285;484643;5197890;33;1920;
1456;473462;5216443;475067;5215387;123;1920;
1580;473462;5216443;475067;5215387;123;1920;
1979;485150;5206361;485827;5208159;20;1920;
2348;478129;5214700;478807;5216497;20;1920;
2565;490407;5207333;491462;5208938;33;1920;
2936;490531;5215365;491587;5216970;33;1920;
3106;479178;5215356;479856;5217153;20;1920;
3462;480610;5195738;481288;5197536;20;1920;
247;483602;5210800;484406;5212533;24;1910;
324;483746;5196442;484676;5198111;29;1910;
392;483916;5206276;484846;5207945;29;1910;
416;489967;5211922;490897;5213591;29;1910;
1045;484565;5212690;485495;5214359;29;1910;
1273;481108;5202945;482853;5203722;65;1910;
1597;477645;5196773;478042;5194904;168;1910;
1811;473956;5206509;474733;5204764;155;1910;
1834;489465;5204083;489862;5202214;168;1910;
2123;483602;5210800;484406;5212533;24;1910;
2146;485055;5206330;485858;5208063;24;1910;
2293;485055;5206330;485858;5208063;24;1910;
2563;483916;5206276;484846;5207945;29;1910;
2766;484756;5212752;485559;5214485;24;1910;
2934;484630;5212816;485559;5214485;29;1910;
3472;489591;5204019;489988;5202150;168;1910;
3552;486783;5209100;487587;5210833;24;1910;
253;477561;5210625;479337;5211307;68;1902;
918;489949;5192885;491787;5193377;75;1902;
1430;477211;5210406;478987;5211088;68;1902;
1432;486950;5214412;487632;5212635;158;1902;
1537;486950;5214412;487632;5212635;158;1902;
1596;482458;5197495;482950;5195657;165;1902;
1700;486981;5214316;487663;5212540;158;1902;
1853;486981;5214316;487663;5212540;158;1902;
1960;474051;5206540;474733;5204764;158;1902;
2128;477561;5210625;479337;5211307;68;1902;
2353;473339;5216823;475177;5217315;75;1902;
2384;488849;5197890;489531;5196113;158;1902;
2656;473339;5216823;475177;5217315;75;1902;
2776;489152;5217020;490928;5217702;68;1902;
827;482308;5198603;484115;5199190;72;1900;
1436;487587;5215039;488175;5213232;162;1900;
1606;488723;5197954;489310;5196147;162;1900;
1697;487618;5214944;488205;5213137;162;1900;
2395;482132;5200439;483939;5201026;72;1900;
3165;490378;5207745;490965;5205938;162;1900;
3389;487618;5214944;488205;5213137;162;1900;
391;482389;5205149;483916;5206276;53;1897;
1739;485903;5197248;485917;5199145;0;1897;
2864;483737;5203589;485264;5204716;53;1897;
2880;482549;5205306;484075;5206433;53;1897;
3448;485936;5197469;485950;5199366;0;1897;
563;478809;5208402;480022;5209847;39;1886;
1067;473702;5214733;475148;5213521;129;1886;
1582;491483;5194960;492928;5193748;129;1886;
2649;479240;5215166;479696;5216997;14;1886;
3037;482501;5207393;483947;5206181;129;1886;
105;488331;5213073;489618;5211703;136;1878;
926;482210;5194050;483580;5195336;46;1878;
2594;477798;5208599;479168;5209885;46;1878;
1100;479438;5195463;480995;5196495;56;1868;
1652;474703;5204859;475734;5203302;146;1868;
2514;486362;5199395;487919;5200427;56;1868;
3382;476819;5212907;476900;5211041;177;1868;
2337;481584;5211511;482670;5213021;35;1860;
264;485086;5206235;485794;5207937;22;1843;
501;483746;5196442;484707;5198016;31;1843;
508;476582;5194219;477291;5195922;22;1843;
1274;479122;5203877;480696;5202916;121;1843;
1292;484489;5210983;485426;5209395;149;1843;
1437;485481;5216668;487055;5215707;121;1843;
1535;485481;5216668;487055;5215707;121;1843;
1736;492185;5199920;493145;5201494;31;1843;
2060;480579;5195834;481288;5197536;22;1843;
2127;485321;5212305;486030;5214007;22;1843;
2352;475892;5215760;476601;5217463;22;1843;
2511;483746;5196442;484707;5198016;31;1843;
2523;476582;5194219;477291;5195922;22;1843;
2553;488647;5204659;489356;5206361;22;1843;
67;479981;5204471;481814;5204331;94;1838;
572;485055;5206330;485889;5207968;27;1838;
854;479981;5204471;481814;5204331;94;1838;
1030;477798;5208599;479199;5209790;49;1838;
1073;474879;5215642;475714;5217280;27;1838;
1371;486348;5201703;487986;5200869;117;1838;
2343;478182;5213245;479582;5214436;49;1838;
2644;478182;5213245;479582;5214436;49;1838;
3444;480306;5193116;481140;5194754;27;1838;
3481;487487;5205964;488322;5207602;27;1838;
533;489484;5206613;489846;5208413;11;1835;
799;478710;5216150;479071;5217950;11;1835;
1127;490578;5204865;492377;5204504;101;1835;
2959;479240;5215166;479601;5216966;11;1835;
408;473997;5207679;474267;5205875;171;1824;
2401;486854;5205969;487696;5204350;152;1824;
2970;487750;5194799;488021;5192994;171;1824;
803;473265;5215433;475039;5215799;78;1811;
1410;485478;5212146;486225;5210496;155;1811;
1551;485478;5212146;486225;5210496;155;1811;
1890;482519;5197305;482885;5195531;168;1811;
2445;485478;5212146;486225;5210496;155;1811;
2803;489980;5192790;491630;5193536;65;1811;
2884;480917;5202883;482567;5203630;65;1811;
3076;485478;5212146;486225;5210496;155;1811;
3439;482550;5197210;482916;5195436;168;1811;
3505;483878;5209628;484624;5207978;155;1811;
82;478725;5205746;480468;5206207;75;1802;
234;491677;5212162;492794;5213577;38;1802;
304;475005;5215577;475493;5217313;15;1802;
684;484353;5201371;485470;5202785;38;1802;
821;484578;5197764;486259;5198415;68;1802;
966;484353;5201371;485470;5202785;38;1802;
1183;486857;5214697;487509;5213016;158;1802;
1235;484578;5197764;486259;5198415;68;1802;
1366;485206;5201333;485858;5199652;158;1802;
1530;474175;5206160;474826;5204479;158;1802;
1609;485206;5201333;485858;5199652;158;1802;
1624;489496;5203988;489957;5202245;165;1802;
1628;490378;5207745;490839;5206002;165;1802;
2133;487012;5214221;487663;5212540;158;1802;
2137;487654;5215481;488772;5216896;38;1802;
2444;477306;5210437;478987;5211088;68;1802;
2561;481685;5204079;482803;5205494;38;1802;
2991;476725;5196369;477186;5194626;165;1802;
3016;473485;5198575;473530;5200378;1;1802;
3065;490783;5215236;491434;5213555;158;1802;
3229;486981;5214316;487632;5212635;158;1802;
3288;482489;5197400;482950;5195657;165;1802;
3395;480716;5209652;480761;5211454;1;1802;
3400;486981;5214316;487632;5212635;158;1802;
3562;483194;5215294;483681;5217030;15;1802;
1785;491836;5208113;492392;5206401;162;1800;
2462;487587;5215039;488144;5213327;162;1800;
2915;476246;5208200;477958;5208756;72;1800;
3506;474850;5207641;475406;5205929;162;1800;
453;484275;5216171;484542;5217940;8;1788;
607;484275;5216171;484542;5217940;8;1788;
1080;487267;5193696;488542;5194951;45;1788;
2244;479386;5201124;479652;5202893;8;1788;
2554;489356;5206361;489622;5208130;8;1788;
2782;484275;5216171;484542;5217940;8;1788;
123;485733;5216540;487212;5215548;123;1780;
259;484161;5213611;485153;5215089;33;1780;
300;478194;5214826;478807;5216497;20;1780;
497;475860;5194826;476473;5196497;20;1780;
657;487213;5199040;488692;5198049;123;1780;
2275;489601;5209490;490592;5210969;33;1780;
2657;475923;5215665;476537;5217337;20;1780;
2847;487332;5202234;488811;5201242;123;1780;
2957;474620;5214821;476291;5214208;110;1780;
3235;490752;5215331;491366;5217003;20;1780;
74;482549;5205306;484011;5206307;55;1772;
421;480908;5210030;482371;5211031;55;1772;
1140;474992;5201379;476455;5202379;55;1772;
2304;480908;5210030;482371;5211031;55;1772;
2459;476791;5213319;478562;5213368;88;1772;
2473;476377;5217180;477378;5215718;145;1772;
3173;473406;5200758;473456;5198987;178;1772;
3181;479455;5206088;479505;5204317;178;1772;
576;488579;5212312;489318;5213919;24;1769;
577;490031;5212048;490897;5213591;29;1769;
588;483666;5210926;484406;5212533;24;1769;
792;479423;5214279;480288;5215822;29;1769;
1019;476705;5206141;477570;5207684;29;1769;
1049;474206;5210271;474946;5211878;24;1769;
1873;491925;5194894;492791;5196437;29;1769;
1939;488367;5209404;489232;5210947;29;1769;
1981;486848;5209226;487587;5210833;24;1769;
2186;483152;5193094;484017;5194637;29;1769;
2328;479860;5213580;480726;5215123;29;1769;
2330;485852;5215527;486717;5217070;29;1769;
2635;485852;5215527;486717;5217070;29;1769;
2963;474943;5215768;475683;5217375;24;1769;
176;478242;5196231;479391;5197550;41;1749;
413;485730;5207811;486878;5209131;41;1749;
1523;477161;5203765;478480;5202617;131;1749;
1524;475033;5206754;476353;5205606;131;1749;
2794;479240;5215166;479632;5216871;12;1749;
3541;475010;5212004;476158;5213323;41;1749;
262;481074;5202724;482567;5203630;58;1746;
1713;481016;5215848;481161;5214108;175;1746;
3262;478774;5216276;478945;5218014;5;1746;
678;474997;5197805;476490;5198711;58;1746;
747;477798;5208599;479104;5209759;48;1746;
1508;481510;5205914;482415;5204421;148;1746;
1788;479548;5201597;479719;5203335;5;1746;
2397;488231;5203998;489137;5202504;148;1746;
