ID; A.X; A.Y; B.X; B.Y; A; L
230;483586;5210400;485986;5214400;30;4664;
552;476586;5204400;478986;5208400;30;4664;
670;480586;5218400;485186;5218000;94;4617;
141;485386;5192800;489986;5192600;92;4604;
745;485586;5208000;487786;5212000;28;4565;
780;485586;5208000;487786;5212000;28;4565;
762;475386;5201000;478586;5204200;45;4525;
532;485186;5205800;486186;5210200;12;4512;
746;489186;5213200;491586;5217000;32;4494;
824;485986;5208800;488386;5212600;32;4494;
249;486786;5202800;490386;5200200;125;4440;
442;486986;5202600;490586;5200000;125;4440;
351;474786;5217800;479186;5218200;84;4418;
627;480786;5218400;485186;5218000;95;4418;
797;474386;5192200;478786;5192600;84;4418;
137;474586;5218000;478986;5218200;87;4404;
507;482586;5201000;485386;5204400;39;4404;
71;486986;5206800;488786;5210800;24;4386;
808;478386;5194400;481386;5197600;43;4386;
125;486386;5209600;488786;5213200;33;4326;
231;485986;5214400;489586;5216800;56;4326;
147;486586;5194200;487586;5198400;13;4317;
566;476186;5206200;478186;5210000;27;4294;
615;476186;5206200;478186;5210000;27;4294;
766;486586;5206400;488586;5210200;27;4294;
912;482586;5201000;485386;5204200;41;4252;
743;478586;5200200;481586;5203200;45;4242;
859;489586;5207600;490186;5211800;8;4242;
1;474386;5192200;478586;5192600;84;4219;
311;474786;5217800;478986;5218200;84;4219;
160;486786;5206400;488586;5210200;25;4204;
728;486786;5206400;488586;5210200;25;4204;
328;481186;5202800;484586;5205200;54;4161;
511;474186;5206200;476586;5202800;144;4161;
654;474786;5206800;475786;5210800;14;4123;
926;485186;5205800;486186;5209800;14;4123;
966;486986;5206400;488586;5202600;157;4123;
100;482786;5201400;485786;5204200;46;4103;
286;475386;5201000;478186;5204000;43;4103;
169;484786;5205400;486186;5209200;20;4049;
623;489386;5213800;491586;5217200;32;4049;
829;485586;5214200;488986;5216400;57;4049;
408;489386;5205000;489986;5209000;8;4044;
171;476186;5206000;477986;5209600;26;4024;
214;476186;5206000;477986;5209600;26;4024;
595;477186;5205000;478986;5208600;26;4024;
642;477186;5205000;478986;5208600;26;4024;
404;478986;5205600;480186;5201800;162;3984;
561;484986;5205800;486186;5209600;17;3984;
806;482786;5201600;485786;5204200;49;3969;
107;480986;5204000;483786;5206800;45;3959;
590;482786;5201400;485586;5204200;45;3959;
644;480986;5204000;483786;5206800;45;3959;
718;475586;5201200;478386;5204000;45;3959;
650;486986;5206800;488586;5210400;23;3939;
734;489386;5207200;490386;5211000;14;3929;
686;481386;5202800;484586;5205000;55;3883;
564;487186;5207200;488586;5210800;21;3862;
3;485386;5198200;488786;5196400;117;3847;
227;474386;5212400;477786;5214200;62;3847;
516;477186;5205000;478986;5208400;27;3847;
90;474186;5192400;477986;5192800;83;3820;
139;474186;5192400;477986;5192800;83;3820;
158;481586;5204600;484186;5207400;42;3820;
570;474586;5212000;477186;5214800;42;3820;
764;481186;5204400;483986;5207000;47;3820;
515;491786;5206000;491986;5209800;3;3805;
699;489986;5207800;489986;5211600;0;3800;
687;487186;5206800;488386;5203200;161;3794;
104;474786;5199600;476786;5202800;32;3773;
399;481586;5203000;484786;5205000;57;3773;
484;483986;5213400;485986;5210200;147;3773;
842;484386;5204200;486386;5201000;147;3773;
12;483586;5201000;486986;5202600;64;3757;
57;477386;5205200;478986;5208600;25;3757;
207;476986;5204600;478586;5208000;25;3757;
454;486986;5216400;488586;5213000;154;3757;
608;487186;5207400;488786;5210800;25;3757;
224;489386;5207200;490386;5210800;15;3736;
257;481586;5203000;484586;5205200;53;3720;
370;481386;5202800;484386;5205000;53;3720;
475;474186;5206000;476386;5203000;143;3720;
678;481186;5198600;483386;5195600;143;3720;
203;482986;5201800;485786;5204200;49;3687;
519;479186;5205200;479986;5201600;167;3687;
555;479186;5205000;479986;5201400;167;3687;
661;489386;5207000;490186;5210600;12;3687;
721;483186;5202000;485986;5204400;49;3687;
763;482986;5201800;485786;5204200;49;3687;
961;481386;5204200;483786;5207000;40;3687;
50;482786;5201400;485386;5204000;45;3676;
607;486986;5206600;488386;5203200;157;3676;
640;482786;5201400;485386;5204000;45;3676;
798;479986;5194000;482586;5196600;45;3676;
902;485386;5215600;486786;5212200;157;3676;
295;487386;5207600;489186;5210800;29;3671;
440;482186;5213800;483986;5210600;150;3671;
533;485186;5205800;486986;5202600;150;3671;
653;485586;5208000;487386;5211200;29;3671;
915;477186;5205000;478986;5208200;29;3671;
927;485186;5205800;486986;5202600;150;3671;
124;485186;5206200;486386;5209600;19;3605;
176;490186;5210400;492186;5213400;33;3605;
262;478586;5207600;482186;5207400;93;3605;
266;482786;5215400;484786;5212400;146;3605;
375;478586;5207600;482186;5207400;93;3605;
19;478586;5207400;482186;5207400;90;3600;
72;476386;5206400;477986;5209600;26;3577;
80;486986;5216600;488586;5213400;153;3577;
121;476386;5206400;477986;5209600;26;3577;
494;476386;5216600;477986;5213400;153;3577;
626;486986;5216600;488586;5213400;153;3577;
679;489986;5197000;492186;5194200;141;3560;
58;481186;5204000;483586;5206600;42;3538;
123;482786;5203600;485186;5206200;42;3538;
201;476586;5194800;479186;5197200;47;3538;
318;480586;5194400;482986;5197000;42;3538;
336;478586;5212200;481186;5214600;47;3538;
596;481186;5204000;483586;5206600;42;3538;
709;480186;5194000;482586;5196600;42;3538;
754;480186;5194000;482586;5196600;42;3538;
760;476586;5194800;479186;5197200;47;3538;
985;474586;5212200;477186;5214600;47;3538;
170;486186;5209200;487986;5212200;30;3498;
445;483386;5214800;485186;5211800;149;3498;
854;483386;5214800;485186;5211800;149;3498;
115;486986;5206800;488386;5210000;23;3492;
281;487986;5193600;489386;5196800;23;3492;
563;487186;5205800;488586;5202600;156;3492;
783;489386;5207400;490186;5210800;13;3492;
937;489586;5208000;490386;5211400;13;3492;
660;489386;5207000;489986;5203600;169;3452;
968;474986;5206600;475586;5210000;10;3452;
526;489586;5214000;491586;5216800;35;3440;
922;483786;5211600;484186;5208200;173;3423;
573;485386;5215800;486586;5212600;159;3417;
625;485386;5215800;486586;5212600;159;3417;
259;481986;5205000;484586;5207200;49;3405;
358;487386;5199000;489986;5196800;130;3405;
837;489986;5196800;492186;5194200;139;3405;
75;489586;5204800;489586;5208200;0;3400;
117;489586;5204800;489586;5208200;0;3400;
308;484386;5218000;487786;5218000;90;3400;
972;489586;5204800;489586;5208200;0;3400;
145;489786;5193800;492186;5196200;45;3394;
204;481786;5204800;484186;5207200;45;3394;
276;480186;5194200;482586;5196600;45;3394;
289;481786;5204800;484186;5207200;45;3394;
622;474786;5212400;477186;5214800;45;3394;
725;481586;5204600;483986;5207000;45;3394;
741;475186;5195600;477586;5198000;45;3394;
813;481786;5204800;484186;5207200;45;3394;
962;482786;5203600;485186;5206000;45;3394;
68;484986;5205800;485986;5209000;17;3352;
605;484986;5205800;485986;5209000;17;3352;
713;486586;5194200;487586;5197400;17;3352;
11;486986;5202600;489786;5200800;122;3328;
55;474786;5199600;476586;5202400;32;3328;
88;489386;5213600;491186;5216400;32;3328;
189;482386;5196400;485186;5198200;57;3328;
327;482786;5202000;485586;5203800;57;3328;
379;482986;5215200;484786;5212400;147;3328;
434;484586;5203800;486386;5201000;147;3328;
702;483386;5214600;485186;5211800;147;3328;
841;486386;5201000;489186;5199200;122;3328;
106;477386;5205200;478786;5208200;25;3310;
343;486786;5209600;488186;5212600;25;3310;
487;487186;5206000;488586;5203000;154;3310;
534;487186;5205800;488586;5202800;154;3310;
768;475786;5211000;478786;5212400;64;3310;
803;488186;5194200;489586;5197200;25;3310;
861;487186;5216000;488586;5213000;154;3310;
899;487186;5206000;488586;5203000;154;3310;
928;487186;5205800;488586;5202800;154;3310;
490;489386;5206400;490186;5203200;165;3298;
527;489386;5206400;490186;5203200;165;3298;
578;489586;5208200;490386;5211400;14;3298;
599;479186;5204800;479986;5201600;165;3298;
852;485186;5206600;485986;5209800;14;3298;
105;474786;5203200;477386;5205200;52;3280;
172;477986;5209600;480586;5211600;52;3280;
346;482186;5209400;484786;5211400;52;3280;
522;476786;5208000;478786;5210600;37;3280;
791;489586;5214400;491586;5217000;37;3280;
881;474386;5205600;476386;5203000;142;3280;
26;481986;5205000;484386;5207200;47;3255;
46;480386;5194200;482586;5196600;42;3255;
84;474786;5212200;477186;5214400;47;3255;
99;476986;5195200;479386;5197400;47;3255;
128;478786;5212400;480986;5214800;42;3255;
200;478186;5194200;480586;5196400;47;3255;
393;488186;5198400;490586;5196200;132;3255;
559;481386;5204200;483586;5206600;42;3255;
621;474186;5209200;474786;5212400;10;3255;
646;475186;5195800;477586;5198000;47;3255;
719;476786;5195000;479186;5197200;47;3255;
750;474186;5218400;477386;5217800;100;3255;
874;482586;5200800;484786;5203200;42;3255;
329;488186;5205000;491186;5206200;68;3231;
450;485386;5215600;486586;5212600;158;3231;
489;485386;5215600;486586;5212600;158;3231;
857;485386;5215600;486586;5212600;158;3231;
126;475186;5207200;475586;5210400;7;3224;
443;485386;5205400;486986;5202600;150;3224;
482;485386;5205400;486986;5202600;150;3224;
668;474386;5209200;474786;5212400;7;3224;
851;485386;5205400;486986;5202600;150;3224;
891;485386;5205400;486986;5202600;150;3224;
330;478986;5207600;482186;5207400;93;3206;
438;474786;5211600;477986;5211800;86;3206;
575;489986;5203800;490186;5200600;176;3206;
739;474386;5209000;474586;5212200;3;3206;
232;484586;5218000;487786;5218000;90;3200;
895;489586;5204800;489586;5208000;0;3200;
936;489586;5204800;489586;5208000;0;3200;
225;490386;5210800;492186;5213400;34;3162;
307;486986;5215000;489586;5216800;55;3162;
316;486186;5198000;488786;5196200;124;3162;
366;487186;5206600;488186;5203600;161;3162;
593;474786;5200000;476586;5202600;34;3162;
738;490586;5213200;492386;5215800;34;3162;
70;486986;5206000;488386;5203200;153;3130;
364;483586;5201000;486386;5202400;63;3130;
381;486386;5213400;487786;5210600;153;3130;
466;486986;5200400;489786;5199000;116;3130;
609;488186;5194200;489586;5197000;26;3130;
682;486986;5200400;489786;5199000;116;3130;
811;474386;5198800;475786;5201600;26;3130;
823;487386;5207600;488786;5210400;26;3130;
870;486986;5200400;489786;5199000;116;3130;
955;477586;5205600;478986;5208400;26;3130;
975;476586;5206800;477986;5209600;26;3130;
8;477386;5195600;479386;5198000;39;3124;
56;474986;5203200;477386;5205200;50;3124;
60;475186;5195800;477586;5197800;50;3124;
82;487986;5215600;490386;5217600;50;3124;
198;476386;5202200;478786;5204200;50;3124;
285;482786;5201600;485186;5203600;50;3124;
321;477386;5195600;479386;5198000;39;3124;
355;479586;5195600;481986;5197600;50;3124;
541;480186;5193800;482186;5196200;39;3124;
584;476986;5195400;479386;5197400;50;3124;
647;478186;5199600;480186;5202000;39;3124;
711;479986;5195800;481986;5198200;39;3124;
802;476386;5194800;478786;5196800;50;3124;
946;480586;5194200;482586;5196600;39;3124;
952;476986;5195400;479386;5197400;50;3124;
67;482786;5203600;484986;5205800;45;3111;
275;489986;5194000;492186;5196200;45;3111;
560;482786;5203600;484986;5205800;45;3111;
604;482786;5203600;484986;5205800;45;3111;
818;478786;5212400;480986;5214600;45;3111;
613;489586;5208200;490386;5211200;14;3104;
694;476386;5208400;479386;5207600;104;3104;
896;489586;5208000;490386;5211000;14;3104;
973;489586;5208200;490386;5211200;14;3104;
81;487186;5217800;490186;5218400;78;3059;
612;489386;5206800;489986;5203800;168;3059;
150;474786;5199600;476386;5202200;31;3052;
197;474786;5199600;476386;5202200;31;3052;
248;484186;5201200;486786;5202800;58;3052;
277;482586;5196600;485186;5198200;58;3052;
799;482586;5196600;485186;5198200;58;3052;
446;476386;5216600;477586;5213800;156;3046;
486;481386;5215400;482586;5212600;156;3046;
723;477386;5205200;478586;5208000;23;3046;
785;477386;5205200;478586;5208000;23;3046;
85;483586;5218400;486586;5218000;97;3026;
344;488186;5212600;491186;5212200;97;3026;
629;474386;5192800;477386;5192400;97;3026;
270;474186;5218400;477186;5218200;93;3006;
547;485586;5196400;485786;5199400;3;3006;
950;485586;5196400;485786;5199400;3;3006;
984;476386;5218200;479386;5218400;86;3006;
73;477986;5209600;480386;5211400;53;3000;
119;490386;5211000;492186;5213400;36;3000;
122;477986;5209600;480386;5211400;53;3000;
155;474986;5203400;477386;5205200;53;3000;
184;481786;5192200;484786;5192200;90;3000;
256;483586;5202400;485986;5204200;53;3000;
271;481586;5192200;484586;5192200;90;3000;
390;486786;5197800;488586;5195400;143;3000;
501;485786;5196400;485786;5199400;0;3000;
544;476986;5195600;479386;5197400;53;3000;
597;475186;5196000;477586;5197800;53;3000;
641;474786;5203200;477186;5205000;53;3000;
663;478186;5210000;480586;5211800;53;3000;
800;481986;5194200;484386;5196000;53;3000;
79;478986;5212600;480986;5214800;42;2973;
94;480386;5194200;482386;5196400;42;2973;
95;478586;5194600;480786;5196600;47;2973;
109;475386;5196000;477586;5198000;47;2973;
110;478186;5199600;480186;5201800;42;2973;
144;480386;5194200;482386;5196400;42;2973;
152;476986;5195200;479186;5197200;47;2973;
162;478786;5212400;480786;5214600;42;2973;
190;480386;5194200;482386;5196400;42;2973;
335;481186;5214600;483186;5212400;137;2973;
470;482586;5200800;484586;5203000;42;2973;
529;488186;5213800;490186;5211600;137;2973;
554;477986;5199200;479986;5201400;42;2973;
586;480586;5194400;482586;5196600;42;2973;
591;484386;5201000;486586;5203000;47;2973;
631;480586;5194400;482586;5196600;42;2973;
648;479186;5204800;480186;5202000;160;2973;
656;478986;5212600;480986;5214800;42;2973;
956;477986;5199200;479986;5201400;42;2973;
17;476786;5204400;478186;5207000;28;2952;
284;484186;5201200;486786;5202600;61;2952;
433;486986;5200400;489586;5199000;118;2952;
476;476986;5205000;478386;5202400;151;2952;
580;487186;5215800;488586;5213200;151;2952;
688;483186;5202400;485786;5203800;61;2952;
932;476586;5216000;477986;5213400;151;2952;
76;489586;5208200;490386;5211000;15;2912;
118;489586;5208200;490386;5211000;15;2912;
528;489586;5208200;490386;5211000;15;2912;
732;483386;5212400;484186;5215200;15;2912;
879;479186;5204800;479986;5202000;164;2912;
98;487386;5198400;489786;5200000;56;2884;
131;474386;5212200;476786;5213800;56;2884;
143;483186;5195200;485586;5196800;56;2884;
188;483186;5195200;485586;5196800;56;2884;
206;474586;5203000;476986;5204600;56;2884;
369;483586;5202400;485986;5204000;56;2884;
389;481786;5198000;483386;5195600;146;2884;
635;487386;5198400;489786;5200000;56;2884;
708;483186;5195200;485586;5196800;56;2884;
731;480586;5214400;482986;5216000;56;2884;
761;484386;5201200;486786;5202800;56;2884;
714;488186;5194200;489386;5196800;24;2863;
756;488186;5194200;489386;5196800;24;2863;
887;481386;5215200;482586;5212600;155;2863;
941;486986;5217800;489786;5218400;77;2863;
4;481986;5196000;484186;5197800;50;2842;
25;482386;5203400;484586;5205200;50;2842;
43;477186;5195600;479386;5197400;50;2842;
44;479586;5195400;481386;5197600;39;2842;
287;482786;5203600;484986;5205400;50;2842;
594;474986;5203200;477186;5205000;50;2842;
669;474786;5212400;476986;5214200;50;2842;
693;481786;5204200;483586;5206400;39;2842;
759;479986;5195800;481786;5198000;39;2842;
807;482786;5203600;484986;5205400;50;2842;
844;482586;5199800;484386;5197600;140;2842;
240;479786;5195800;481786;5197800;45;2828;
455;490186;5217600;492186;5215600;135;2828;
457;478186;5218400;480986;5218000;98;2828;
651;482786;5203600;484786;5205600;45;2828;
744;482786;5203600;484786;5205600;45;2828;
774;475586;5196000;477586;5198000;45;2828;
906;488986;5218400;491786;5218000;98;2828;
938;488386;5213400;490386;5211400;135;2828;
981;488186;5213800;490186;5211800;135;2828;
569;474386;5209200;474586;5212000;4;2807;
705;474186;5218400;476986;5218200;94;2807;
792;477186;5217800;479986;5218000;85;2807;
795;474186;5218400;476986;5218200;94;2807;
138;481786;5192200;484586;5192200;90;2800;
354;475986;5194000;478786;5194000;90;2800;
513;474586;5209200;474586;5212000;0;2800;
858;489586;5204800;489586;5207600;0;2800;
877;481586;5203200;481586;5206000;0;2800;
213;483386;5212400;484386;5215000;21;2785;
301;476186;5211400;478786;5212400;68;2785;
395;482586;5200800;485186;5201800;68;2785;
542;486586;5194000;487586;5196600;21;2785;
889;489986;5196600;490986;5199200;21;2785;
924;481586;5215200;482586;5212600;158;2785;
930;485386;5215600;486386;5213000;158;2785;
34;483786;5216200;486186;5214800;120;2778;
283;486786;5202600;489186;5201200;120;2778;
299;474586;5212400;476986;5213800;59;2778;
363;487786;5201800;490186;5200400;120;2778;
531;483986;5213400;485386;5211000;149;2778;
683;483986;5201200;486386;5202600;59;2778;
923;483986;5213400;485386;5211000;149;2778;
20;476186;5211600;478786;5212400;72;2720;
24;482986;5202000;485186;5203600;53;2720;
29;485986;5208800;487586;5211000;36;2720;
77;490386;5211000;491986;5213200;36;2720;
78;475186;5208400;475986;5211000;17;2720;
193;489186;5196400;490786;5198600;36;2720;
337;475986;5211400;478586;5212200;72;2720;
426;477986;5196400;478786;5193800;162;2720;
473;479186;5204600;479986;5202000;162;2720;
567;478186;5210000;480386;5211600;53;2720;
616;478186;5210000;480386;5211600;53;2720;
617;475186;5208400;475986;5211000;17;2720;
657;483386;5212400;484186;5215000;17;2720;
740;474586;5212200;476786;5213800;53;2720;
779;484786;5205400;485586;5208000;17;2720;
787;490586;5213400;492186;5215600;36;2720;
830;489386;5213800;490986;5216000;36;2720;
871;485386;5202600;486986;5200400;143;2720;
910;485386;5202600;486986;5200400;143;2720;
976;477986;5209600;480186;5211200;53;2720;
22;481386;5214600;483186;5212600;138;2690;
101;484586;5201200;486586;5203000;48;2690;
151;476386;5202200;478386;5204000;48;2690;
168;482786;5203600;484786;5205400;48;2690;
191;490186;5194400;492186;5196200;48;2690;
208;478586;5208000;480586;5209800;48;2690;
220;482786;5203600;484786;5205400;48;2690;
598;478186;5199600;479986;5201600;41;2690;
637;484586;5201200;486586;5203000;48;2690;
716;484786;5201400;486786;5203200;48;2690;
730;478786;5212400;480586;5214400;41;2690;
778;482786;5203600;484786;5205400;48;2690;
28;487586;5208000;488786;5210400;26;2683;
153;481986;5199600;483186;5202000;26;2683;
216;474786;5194200;475986;5196600;26;2683;
342;487586;5208000;488786;5210400;26;2683;
396;486986;5200400;489386;5199200;116;2683;
403;485586;5205200;486786;5202800;153;2683;
407;489386;5205000;490586;5202600;153;2683;
477;476986;5205000;478186;5207400;26;2683;
493;487186;5215800;488386;5213400;153;2683;
690;487586;5202000;489986;5200800;116;2683;
691;485586;5205200;486786;5202800;153;2683;
898;487186;5215800;488386;5213400;153;2683;
939;487186;5215800;488386;5213400;153;2683;
30;488586;5212800;491186;5212200;102;2668;
63;479386;5204000;479986;5201400;167;2668;
182;487186;5218000;489786;5218600;77;2668;
436;476786;5208200;479386;5207600;102;2668;
793;489386;5217800;491986;5218400;77;2668;
848;476786;5208200;479386;5207600;102;2668;
963;485186;5206000;485786;5208600;12;2668;
234;481986;5218000;484586;5218400;81;2630;
350;481986;5218000;484586;5218400;81;2630;
31;479386;5209000;481986;5209200;85;2607;
39;474386;5192600;476986;5192400;94;2607;
83;483786;5213200;483986;5215800;4;2607;
116;489986;5204000;490186;5201400;175;2607;
199;481586;5197800;483786;5199200;57;2607;
290;474786;5203200;476986;5204600;57;2607;
324;486986;5202600;489186;5201200;122;2607;
417;483386;5214600;484786;5212400;147;2607;
468;484186;5198000;484386;5195400;175;2607;
589;485586;5199800;485786;5197200;175;2607;
737;478186;5210000;480386;5211400;57;2607;
942;474386;5192600;476986;5192400;94;2607;
52;488386;5194200;489386;5196600;22;2600;
102;488386;5194200;489386;5196600;22;2600;
148;488386;5194200;489386;5196600;22;2600;
156;477386;5205200;478386;5207600;22;2600;
195;490986;5199800;491986;5202200;22;2600;
291;477586;5205400;478586;5207800;22;2600;
362;487186;5200200;489586;5199200;112;2600;
371;479986;5204200;482386;5205200;67;2600;
448;487186;5207000;488186;5209400;22;2600;
465;484986;5201000;485986;5198600;157;2600;
488;487186;5207000;488186;5209400;22;2600;
525;491786;5213600;491786;5216200;0;2600;
618;476786;5211800;479186;5212800;67;2600;
655;476586;5211600;478986;5212600;67;2600;
698;489386;5205400;490386;5203000;157;2600;
724;483986;5207000;483986;5209600;0;2600;
935;490186;5200800;490186;5203400;0;2600;
949;487386;5196000;487386;5198600;0;2600;
154;483186;5202000;485186;5203600;51;2561;
251;476986;5204400;478586;5202400;141;2561;
338;478986;5202400;480586;5204400;38;2561;
449;486586;5212600;488186;5210600;141;2561;
550;474786;5200000;476386;5202000;38;2561;
639;477186;5195600;479186;5197200;51;2561;
753;481986;5194200;483986;5195800;51;2561;
770;480186;5214000;482186;5215600;51;2561;
784;490186;5210800;491786;5212800;38;2561;
856;486586;5212600;488186;5210600;141;2561;
51;484786;5201200;486586;5203000;45;2545;
93;481986;5193800;483786;5195600;45;2545;
136;488586;5216000;490386;5217800;45;2545;
372;482386;5205200;484186;5207000;45;2545;
418;490386;5217600;492186;5215800;135;2545;
492;488386;5213400;490186;5211600;135;2545;
509;482786;5203600;484586;5205400;45;2545;
579;488586;5213200;490386;5211400;135;2545;
921;481786;5205000;483586;5206800;45;2545;
96;486586;5194000;487386;5196400;18;2529;
111;479386;5204200;480186;5201800;161;2529;
130;483386;5212400;484186;5214800;18;2529;
265;484786;5212400;485586;5210000;161;2529;
378;484786;5212400;485586;5210000;161;2529;
483;485186;5206600;485986;5209000;18;2529;
652;484786;5205600;485586;5208000;18;2529;
819;476386;5211600;478786;5212400;71;2529;
838;477986;5196400;478786;5194000;161;2529;
855;487186;5206200;487986;5203800;161;2529;
892;485186;5206600;485986;5209000;18;2529;
7;485386;5196400;487586;5195200;118;2505;
319;483186;5195200;485386;5196400;61;2505;
320;485386;5196400;487586;5195200;118;2505;
339;480586;5204400;482786;5205600;61;2505;
382;487386;5215600;489586;5216800;61;2505;
472;479986;5202000;481186;5199800;151;2505;
551;474386;5206200;475586;5204000;151;2505;
666;490386;5215000;491586;5217200;28;2505;
717;474386;5199000;475586;5201200;28;2505;
850;488186;5201600;490386;5200400;118;2505;
869;481986;5197600;483186;5195400;151;2505;
878;479986;5202000;481186;5199800;151;2505;
135;487186;5217800;489586;5218400;75;2473;
174;489386;5206600;489986;5204200;165;2473;
194;486586;5194400;487186;5196800;14;2473;
376;475786;5211400;478186;5212000;75;2473;
479;476386;5211800;478786;5211200;104;2473;
568;481786;5215400;482386;5213000;165;2473;
671;474186;5218400;476586;5217800;104;2473;
726;479186;5204600;479786;5207000;14;2473;
32;481986;5209200;483986;5210600;55;2441;
53;489386;5196600;490786;5198600;34;2441;
103;489386;5196600;490786;5198600;34;2441;
288;488186;5204600;490186;5206000;55;2441;
467;485586;5202400;486986;5200400;145;2441;
546;479986;5195600;481386;5197600;34;2441;
755;482586;5196600;484586;5198000;55;2441;
805;484186;5201200;486186;5202600;55;2441;
809;481386;5197600;483386;5199000;55;2441;
817;480986;5214600;482986;5216000;55;2441;
908;480586;5194200;481986;5196200;34;2441;
36;489786;5218000;492186;5218400;80;2433;
86;481186;5218000;483586;5218400;80;2433;
310;482186;5218000;484586;5218400;80;2433;
380;484186;5208800;486586;5209200;80;2433;
420;489386;5218200;491786;5218600;80;2433;
474;479186;5204600;479586;5207000;9;2433;
864;488786;5218400;491186;5218000;99;2433;
165;474786;5194200;475786;5196400;24;2416;
192;488186;5194200;489186;5196400;24;2416;
300;482786;5211800;483786;5214000;24;2416;
416;484786;5212400;485786;5210200;155;2416;
447;487386;5205400;488386;5203200;155;2416;
742;477586;5198000;478586;5200200;24;2416;
775;477586;5198000;478586;5200200;24;2416;
814;477386;5205200;478386;5207400;24;2416;
883;477186;5205200;478186;5207400;24;2416;
900;487186;5207200;488186;5209400;24;2416;
982;487186;5216000;488186;5213800;155;2416;
159;480386;5207800;480586;5210200;4;2408;
166;475786;5196400;477586;5198000;48;2408;
218;478386;5199800;480186;5201400;48;2408;
