ID; A.X; A.Y; B.X; B.Y; A; L
17752;-447962;-1214858;-447479;-1215537;144;833;
16785;-443185;-1219579;-442352;-1219585;90;833;
8837;-436670;-1225181;-436265;-1224452;29;832;
3706;-442480;-1225847;-441695;-1226125;109;832;
8992;-454127;-1208234;-453593;-1208873;140;832;
12527;-447693;-1216969;-447007;-1216497;55;832;
9848;-458855;-1211982;-458088;-1212306;112;832;
14289;-443137;-1220757;-442344;-1220505;72;832;
152;-445074;-1221544;-444280;-1221291;72;832;
9048;-448359;-1217364;-447592;-1217689;112;832;
14163;-444975;-1221488;-444163;-1221304;77;832;
1828;-458521;-1200491;-457934;-1199900;44;832;
19653;-435784;-1213614;-435310;-1214299;145;832;
2841;-450142;-1224548;-449463;-1224066;54;832;
7169;-450848;-1221091;-450033;-1221259;101;831;
5457;-447539;-1219401;-446972;-1218792;42;831;
13378;-449132;-1217132;-448639;-1216463;36;831;
16119;-451481;-1205860;-450721;-1206199;114;831;
5386;-454684;-1207981;-454234;-1208680;147;831;
8146;-457627;-1214473;-457011;-1215032;132;831;
12469;-441052;-1208403;-440702;-1209158;155;831;
2706;-451261;-1208974;-450486;-1208673;68;831;
14240;-457065;-1206700;-456273;-1206449;72;831;
6240;-436280;-1205097;-435538;-1205473;116;831;
4498;-454037;-1201419;-453338;-1200968;57;831;
17722;-441412;-1208751;-440969;-1209454;147;831;
903;-457022;-1214151;-456222;-1213926;74;831;
15195;-445020;-1222519;-444194;-1222424;83;831;
10651;-445244;-1201602;-445086;-1202418;169;831;
17030;-453267;-1223362;-452514;-1223713;114;831;
19649;-453502;-1213814;-453099;-1213087;29;831;
5504;-458792;-1211585;-458060;-1211981;118;831;
14361;-444791;-1204370;-443960;-1204352;88;831;
11719;-449910;-1216334;-449214;-1215879;56;831;
16945;-439946;-1220177;-439350;-1220757;134;831;
155;-442586;-1219169;-441788;-1218939;73;831;
14367;-439618;-1218520;-439090;-1219161;140;831;
17692;-448971;-1214141;-448279;-1214602;123;831;
15113;-453835;-1201676;-453142;-1201216;56;831;
2843;-439131;-1198387;-438307;-1198493;97;830;
6208;-451185;-1224313;-450362;-1224201;82;830;
14398;-445539;-1205388;-444765;-1205689;111;830;
12471;-435692;-1215855;-434866;-1215768;83;830;
19487;-455771;-1200635;-455577;-1201443;166;830;
12462;-454679;-1209220;-454222;-1209914;146;830;
14364;-449119;-1206871;-448810;-1207641;158;830;
4543;-436434;-1202616;-435604;-1202626;90;830;
10715;-447498;-1221997;-446945;-1222616;138;830;
10845;-442559;-1209840;-442264;-1209064;20;830;
17808;-445420;-1223772;-444631;-1224031;108;830;
1877;-455412;-1222358;-454777;-1221824;49;830;
10641;-457852;-1203483;-457437;-1204203;150;830;
6325;-435902;-1204855;-435167;-1205240;117;830;
16890;-451228;-1202143;-450659;-1201539;43;830;
19553;-452076;-1199281;-451663;-1200001;150;830;
1879;-453139;-1213208;-452897;-1212414;17;830;
19641;-447385;-1211625;-446849;-1210991;40;830;
3547;-451125;-1224684;-450311;-1224527;79;830;
20525;-443262;-1198334;-442858;-1199059;150;829;
8111;-441520;-1208644;-441033;-1209316;144;829;
9807;-440561;-1215959;-440560;-1215129;0;829;
3632;-457905;-1207716;-457096;-1207901;102;829;
1800;-457373;-1214202;-456559;-1214046;79;829;
11620;-449876;-1214512;-449298;-1213917;44;829;
3662;-440975;-1216921;-440924;-1216093;3;829;
16189;-449441;-1207927;-448660;-1207648;70;829;
20529;-436671;-1206325;-436650;-1207154;178;829;
244;-436471;-1222291;-435642;-1222292;90;829;
6232;-448478;-1217797;-447650;-1217824;91;829;
16015;-440799;-1225888;-440216;-1225298;44;829;
16076;-440975;-1216921;-440928;-1216093;3;829;
277;-448811;-1220905;-448210;-1220333;46;829;
9922;-457657;-1214477;-457028;-1215017;130;829;
18711;-450730;-1203928;-450552;-1203119;12;829;
1953;-449175;-1217167;-448679;-1216503;36;829;
18754;-457659;-1200935;-457246;-1200216;29;829;
12419;-440436;-1216262;-439991;-1216961;147;829;
16801;-438580;-1200380;-437761;-1200252;81;829;
11567;-452502;-1210267;-452013;-1209597;36;829;
12379;-457886;-1211844;-457826;-1212670;175;829;
3739;-455086;-1208245;-454893;-1209051;166;828;
4419;-458658;-1204352;-457849;-1204534;102;828;
3704;-451017;-1216351;-450279;-1215971;62;828;
19760;-456311;-1208890;-455569;-1209260;116;828;
13232;-457861;-1212377;-457842;-1211549;1;828;
4587;-445033;-1222476;-444205;-1222460;88;828;
5454;-442614;-1219874;-441789;-1219944;94;828;
8870;-438134;-1198626;-437480;-1199136;127;828;
3612;-458022;-1205393;-457274;-1205749;115;828;
7144;-453705;-1203371;-453232;-1204052;145;828;
4611;-442415;-1224314;-441623;-1224560;107;828;
1856;-454914;-1207061;-454687;-1207858;164;828;
1068;-441559;-1207349;-441036;-1206707;39;828;
8955;-444202;-1205889;-443522;-1206361;124;828;
1942;-436523;-1219145;-436149;-1218406;26;828;
8088;-437283;-1207487;-436528;-1207829;114;828;
4648;-447600;-1212754;-446797;-1212956;104;828;
16156;-437435;-1207442;-436647;-1207697;107;828;
5316;-452721;-1207356;-452238;-1206683;35;828;
41;-442147;-1204908;-441329;-1204783;81;828;
3613;-452082;-1198833;-451278;-1199035;104;828;
17820;-448744;-1209668;-447959;-1209931;108;828;
18755;-458052;-1205766;-457290;-1206089;113;828;
253;-451229;-1202130;-450630;-1201558;46;827;
11531;-439781;-1226027;-439713;-1225202;4;827;
6266;-452095;-1214662;-451660;-1213958;31;827;
18629;-456813;-1207984;-456417;-1208711;151;827;
19631;-437527;-1224755;-437127;-1224031;28;827;
12602;-440039;-1202975;-439410;-1203512;130;827;
2703;-448925;-1224834;-448264;-1224336;53;827;
19526;-457356;-1204404;-457197;-1205216;168;827;
9915;-440083;-1199525;-439556;-1200163;140;827;
8008;-453220;-1220718;-452454;-1220405;67;827;
4461;-443509;-1207362;-442940;-1207963;136;827;
19654;-435917;-1211845;-435669;-1212634;162;827;
1061;-435685;-1224714;-435259;-1224004;30;827;
9820;-450717;-1203892;-450550;-1203082;11;827;
16832;-457793;-1207119;-457069;-1206719;61;827;
15203;-453972;-1200937;-453233;-1200566;63;827;
19647;-446669;-1208780;-446054;-1209333;132;827;
6112;-443142;-1219585;-442315;-1219573;89;827;
1048;-447011;-1218795;-446736;-1218015;19;827;
13395;-437914;-1213393;-437888;-1212567;1;827;
10828;-443766;-1204643;-443165;-1205212;133;827;
7165;-455620;-1223072;-454795;-1223128;93;826;
16977;-445243;-1219466;-444417;-1219463;89;826;
20569;-457742;-1207902;-457343;-1208626;151;826;
10781;-457032;-1214198;-456256;-1214485;110;826;
13257;-453842;-1211995;-453809;-1211169;2;826;
3569;-457400;-1205357;-456681;-1205765;119;826;
15275;-449756;-1224639;-449094;-1224144;53;826;
10734;-447844;-1220826;-447446;-1220101;28;826;
4540;-447980;-1225695;-447217;-1225377;67;826;
6260;-447013;-1216881;-446188;-1216851;87;826;
3628;-440769;-1225873;-440196;-1225278;43;826;
15945;-454802;-1220075;-454335;-1219394;34;826;
15142;-448294;-1219381;-447566;-1218992;61;826;
11733;-442280;-1200162;-441645;-1199635;50;826;
16906;-453100;-1199967;-452618;-1199295;35;825;
17744;-435822;-1213618;-435322;-1214275;142;825;
11573;-442042;-1214854;-441944;-1214034;6;825;
958;-451393;-1215874;-450702;-1215423;56;825;
18783;-445212;-1215155;-445134;-1214333;5;825;
13308;-436843;-1215896;-436677;-1216705;168;825;
15263;-437937;-1213469;-437863;-1212647;5;825;
1838;-437147;-1214788;-436586;-1215395;137;825;
965;-455908;-1213110;-455755;-1212299;10;825;
16789;-436837;-1222495;-436061;-1222775;109;825;
1851;-449486;-1218493;-449044;-1217796;32;825;
7210;-454425;-1223571;-453687;-1223940;116;825;
11685;-449521;-1203081;-449475;-1203905;176;825;
130;-446274;-1213959;-445454;-1213873;84;825;
16084;-452196;-1203529;-451633;-1202926;43;825;
17861;-440091;-1202908;-439438;-1203413;127;824;
20541;-448855;-1203492;-448277;-1202903;44;824;
2823;-450704;-1203995;-450584;-1203179;8;824;
7168;-442750;-1200316;-442005;-1199962;64;824;
11679;-447326;-1206812;-447258;-1205990;4;824;
8933;-445281;-1206211;-444855;-1206917;148;824;
10821;-440369;-1221498;-440172;-1222299;166;824;
4597;-445544;-1205394;-444775;-1205691;111;824;
1046;-436155;-1207968;-435828;-1208725;156;824;
19612;-451556;-1202808;-451190;-1202069;26;824;
15224;-453514;-1219291;-452852;-1218799;53;824;
19556;-448350;-1207581;-447698;-1208086;127;824;
1042;-446524;-1215683;-446057;-1215003;34;824;
5453;-445063;-1221556;-444289;-1221273;69;824;
4589;-447090;-1204386;-446289;-1204191;76;824;
10644;-449933;-1222257;-449793;-1223069;170;824;
9765;-435681;-1223150;-435304;-1223883;152;824;
8174;-444173;-1215163;-443418;-1215493;113;824;
4691;-455708;-1223773;-454934;-1224055;110;824;
20521;-439227;-1220853;-438500;-1221241;118;824;
1795;-455572;-1208053;-455299;-1208830;160;823;
16981;-447200;-1204475;-446427;-1204191;69;823;
1921;-449100;-1224151;-448640;-1223468;33;823;
16142;-454873;-1221813;-454127;-1221463;64;823;
9016;-440095;-1202906;-439438;-1203401;127;823;
16893;-452156;-1224319;-451427;-1224702;117;823;
10831;-443750;-1218429;-443099;-1218934;127;823;
11791;-447702;-1219204;-447151;-1218592;42;823;
17897;-449532;-1203061;-449441;-1203880;173;823;
1148;-451610;-1214515;-451158;-1213827;33;823;
2815;-443344;-1224159;-443076;-1223381;18;823;
4534;-453067;-1214220;-452253;-1214096;81;823;
14283;-445768;-1224064;-445655;-1223248;7;823;
4428;-449476;-1208930;-448878;-1209496;133;822;
15046;-445755;-1224211;-445679;-1223392;5;822;
6269;-456585;-1211607;-455848;-1211973;116;822;
3543;-452347;-1202968;-452085;-1202188;18;822;
12525;-454994;-1200148;-454783;-1200943;165;822;
11622;-440065;-1202932;-439429;-1203455;129;822;
13475;-452347;-1225077;-451968;-1224347;27;822;
12631;-453237;-1207331;-453141;-1206514;6;822;
13443;-447174;-1200434;-446989;-1199633;13;822;
15217;-452570;-1199170;-452476;-1198352;6;822;
8130;-455151;-1203974;-454756;-1204695;151;822;
16062;-449857;-1223203;-449839;-1222381;1;822;
20616;-448778;-1219441;-448588;-1218641;13;822;
18820;-452968;-1210234;-452940;-1211056;178;822;
2817;-440806;-1203993;-440024;-1203737;71;822;
7115;-457005;-1210557;-456329;-1211026;124;822;
4525;-449877;-1221315;-449100;-1221584;109;822;
1834;-457386;-1204384;-457179;-1205180;165;822;
15988;-440597;-1216846;-440563;-1217667;177;822;
17005;-448413;-1211357;-447946;-1210681;34;822;
2885;-453336;-1216693;-452786;-1216082;41;822;
6342;-454859;-1221804;-454115;-1221454;64;821;
2783;-445788;-1201586;-445358;-1200885;31;821;
76;-457667;-1214740;-457117;-1215352;138;821;
7253;-456800;-1199779;-456501;-1200544;158;821;
906;-457584;-1213900;-456803;-1213645;71;821;
19644;-441702;-1202779;-441056;-1203286;128;821;
15162;-457850;-1199039;-457739;-1198225;7;821;
3572;-452896;-1215131;-452079;-1215044;83;821;
14355;-445194;-1214084;-444401;-1214300;105;821;
20428;-452143;-1208277;-452043;-1209092;173;821;
16951;-454837;-1221786;-454093;-1221438;64;821;
12571;-450430;-1213063;-450058;-1212332;27;821;
18749;-456913;-1212508;-456238;-1212975;124;820;
8114;-457416;-1214978;-456905;-1215621;141;820;
19476;-449976;-1221867;-449864;-1222680;172;820;
5391;-457176;-1210939;-456645;-1211566;139;820;
20479;-458662;-1198380;-458606;-1199199;176;820;
16892;-441591;-1207371;-441004;-1206797;45;820;
4563;-453861;-1225750;-453056;-1225593;78;820;
1065;-449755;-1220067;-449183;-1219479;44;820;
8940;-439503;-1199289;-439128;-1200019;152;820;
19608;-458831;-1214264;-458366;-1214941;145;820;
4638;-452286;-1199135;-451689;-1199698;133;820;
13275;-453482;-1222218;-452693;-1221994;74;820;
11642;-457033;-1202084;-456829;-1201289;14;820;
4490;-451745;-1198982;-450928;-1199062;95;820;
1116;-438672;-1220748;-437959;-1221155;119;820;
14329;-436473;-1222258;-435653;-1222299;92;820;
2672;-451874;-1211320;-451061;-1211210;82;820;
1055;-449476;-1208508;-448821;-1208015;53;820;
20560;-451546;-1214393;-451095;-1213708;33;820;
14251;-455162;-1203358;-454440;-1203747;118;819;
3637;-449816;-1201194;-449013;-1201032;78;819;
8930;-450874;-1210258;-450057;-1210196;85;819;
16805;-455883;-1214473;-455064;-1214439;87;819;
5300;-449843;-1224691;-449186;-1224201;53;819;
12565;-435486;-1207654;-435465;-1208474;178;819;
6318;-436548;-1220407;-435738;-1220279;80;819;
16000;-458798;-1204699;-457988;-1204825;98;819;
9805;-439419;-1226010;-439337;-1225194;5;819;
19504;-441260;-1213361;-440874;-1214085;151;819;
6179;-451812;-1198926;-451000;-1199035;97;819;
17753;-440591;-1217550;-440417;-1218351;167;819;
243;-448645;-1221080;-448030;-1220539;48;819;
16012;-456050;-1213453;-455849;-1212658;14;819;
13417;-451858;-1213163;-451282;-1212581;44;819;
8070;-436125;-1205174;-435397;-1205549;117;818;
16168;-447771;-1211015;-447126;-1210511;51;818;
265;-443917;-1204932;-443279;-1205444;128;818;
13278;-453495;-1218398;-453266;-1217611;16;818;
17763;-453114;-1205925;-452435;-1206381;123;818;
4409;-453376;-1220348;-452629;-1220015;65;818;
1977;-446252;-1224520;-446159;-1225333;173;818;
2717;-442724;-1213870;-442078;-1213366;52;818;
16115;-447801;-1208056;-447055;-1208395;114;818;
5369;-451884;-1213139;-451269;-1212600;48;818;
8879;-453658;-1205888;-453034;-1206417;130;818;
12605;-453405;-1223745;-452704;-1224166;121;818;
16859;-447906;-1221733;-447246;-1222217;126;818;
7125;-450722;-1220605;-449980;-1220260;65;818;
10706;-457507;-1205629;-456820;-1206073;122;818;
254;-453354;-1214641;-452546;-1214515;81;818;
10798;-443893;-1212513;-443532;-1211779;26;818;
7099;-445016;-1200088;-444198;-1200061;88;818;
18687;-446475;-1208261;-445951;-1208888;140;818;
7942;-458894;-1208595;-458536;-1209330;154;817;
18804;-442560;-1209889;-442292;-1209116;19;817;
19663;-446162;-1203125;-445716;-1202439;32;817;
9853;-443563;-1219577;-442746;-1219616;92;817;
8898;-436693;-1214699;-435960;-1215062;116;817;
20561;-450832;-1205008;-450207;-1205535;130;817;
18684;-445809;-1218237;-445034;-1218498;108;817;
19707;-453813;-1223848;-453288;-1224475;140;817;
16936;-444918;-1212478;-444100;-1212481;90;817;
990;-450553;-1210309;-449786;-1210026;69;817;
18725;-453428;-1216949;-453258;-1217748;167;817;
7274;-436792;-1205547;-436133;-1206032;126;817;
11613;-453863;-1219420;-453305;-1220017;136;817;
20622;-457986;-1218696;-457572;-1219401;149;817;
20537;-446726;-1224268;-446585;-1225073;170;817;
14180;-455763;-1214036;-455451;-1214792;157;817;
15110;-451378;-1215858;-450694;-1215412;56;817;
2742;-435404;-1200171;-435289;-1199362;8;816;
15206;-436814;-1215879;-436673;-1216684;170;816;
9786;-440853;-1213293;-440418;-1213985;147;816;
9969;-454202;-1219627;-453578;-1220154;130;816;
924;-437088;-1214869;-436538;-1215473;137;816;
19688;-439209;-1220871;-438487;-1221253;117;816;
2018;-447616;-1223188;-447185;-1222495;31;816;
257;-438581;-1224122;-437858;-1224502;117;816;
9854;-452218;-1224229;-451540;-1224684;123;816;
14368;-447942;-1209220;-447313;-1209740;129;816;
10786;-458390;-1206806;-458078;-1207561;157;816;
17866;-446543;-1222304;-445822;-1222687;117;816;
8037;-447753;-1211942;-446937;-1211921;88;816;
2833;-448584;-1215165;-448065;-1214535;39;816;
12499;-442056;-1214865;-441930;-1214059;8;816;
3720;-453315;-1214720;-452533;-1214487;73;816;
2839;-448573;-1221098;-448019;-1220499;42;815;
8102;-453239;-1209707;-452963;-1210475;160;815;
5422;-449048;-1219293;-448830;-1218506;15;815;
9827;-450487;-1209860;-449677;-1209957;96;815;
14244;-452523;-1211139;-451731;-1210945;76;815;
14324;-445093;-1202673;-444497;-1203230;133;815;
6296;-450670;-1204843;-449872;-1205009;101;815;
9826;-446725;-1224257;-446587;-1225061;170;815;
11550;-449586;-1212098;-449282;-1211342;21;815;
2728;-451378;-1215858;-450694;-1215414;57;815;
7019;-451366;-1204809;-450637;-1204443;63;815;
19652;-443194;-1202830;-442536;-1203310;126;815;
3561;-448786;-1217531;-448054;-1217171;63;815;
17902;-445539;-1205389;-444777;-1205677;110;815;
4471;-443355;-1203175;-442750;-1203721;131;815;
10742;-437981;-1208374;-437971;-1209189;179;814;
10818;-448106;-1221498;-447477;-1222015;129;814;
17009;-438880;-1223741;-438425;-1223065;33;814;
18678;-444731;-1202592;-444167;-1203180;136;814;
4666;-449947;-1198179;-449666;-1198944;159;814;
19708;-454309;-1219784;-453816;-1220433;142;814;
18614;-454557;-1209410;-454094;-1210080;145;814;
246;-458941;-1213748;-458186;-1214052;111;814;
13418;-458559;-1200537;-457983;-1199961;44;814;
2686;-445447;-1201678;-444998;-1200998;33;814;
7147;-450082;-1214848;-449341;-1214510;65;814;
19592;-457727;-1207962;-457306;-1208660;148;814;
3602;-442524;-1210282;-442443;-1209472;5;814;
9753;-456787;-1199839;-456494;-1200599;158;814;
7193;-445160;-1223002;-444371;-1222804;75;814;
12452;-446051;-1223774;-445994;-1222962;4;814;
8118;-445519;-1205380;-444766;-1205689;112;814;
289;-447531;-1219356;-446962;-1218774;44;814;
10730;-448755;-1220894;-448250;-1220255;38;814;
15097;-445367;-1212366;-444612;-1212061;67;814;
16834;-439513;-1220004;-438973;-1220613;138;814;
11564;-450886;-1199055;-450757;-1199858;170;813;
3690;-453819;-1201653;-453117;-1201241;59;813;
15250;-454378;-1198938;-453708;-1198476;55;813;
18766;-449191;-1204566;-448811;-1205285;152;813;
4562;-444982;-1222961;-444182;-1222809;79;813;
9844;-458889;-1208565;-458567;-1209312;156;813;
8092;-453844;-1219522;-453171;-1219979;124;813;
7224;-442316;-1224340;-441542;-1224591;107;813;
4564;-452993;-1206039;-452274;-1206420;117;813;
15210;-455371;-1208439;-455200;-1209234;167;813;
4659;-457527;-1209924;-457011;-1210552;140;813;
13471;-452145;-1210646;-451334;-1210590;86;813;
1069;-443520;-1224755;-442829;-1224328;58;813;
7971;-458088;-1216327;-457602;-1216978;143;813;
4533;-436633;-1214755;-435888;-1215082;113;813;
7285;-449496;-1220731;-448975;-1220107;39;813;
12573;-452902;-1204890;-452544;-1205620;153;813;
5444;-449502;-1207959;-448738;-1207684;70;812;
5458;-456033;-1201945;-455586;-1201266;33;812;
3555;-448859;-1223801;-448453;-1223096;29;812;
5345;-458358;-1205693;-457584;-1205941;107;812;
10799;-447010;-1218779;-446740;-1218013;19;812;
7923;-450841;-1200319;-450029;-1200301;88;812;
14431;-449104;-1203727;-448356;-1204044;112;812;
15198;-454157;-1219157;-453559;-1218608;47;812;
16792;-440040;-1222817;-439492;-1222218;42;812;
16157;-446236;-1224384;-446210;-1225196;178;812;
8035;-445303;-1206188;-444852;-1206863;146;812;
1035;-448543;-1221125;-448029;-1220497;39;812;
3699;-453530;-1219269;-452854;-1218819;56;812;
17825;-447641;-1224191;-447562;-1223383;5;811;
6214;-450450;-1217267;-449693;-1216972;68;811;
7986;-452020;-1217771;-451209;-1217801;92;811;
12535;-449083;-1214262;-448762;-1213517;23;811;
8861;-435687;-1223147;-435304;-1223863;151;811;
20465;-457969;-1202303;-457947;-1203114;178;811;
1079;-453069;-1203223;-453012;-1202413;4;811;
9900;-449937;-1198196;-449696;-1198971;162;811;
6236;-445052;-1222533;-444246;-1222442;83;811;
7103;-449874;-1224705;-449223;-1224220;53;811;
15983;-458767;-1210540;-458039;-1210183;63;811;
13385;-452331;-1212544;-451756;-1211971;45;811;
7065;-436846;-1216133;-436607;-1216908;162;811;
17736;-437621;-1222907;-437151;-1223568;144;811;
5525;-438981;-1216970;-438311;-1217427;124;811;
5464;-448579;-1206343;-447773;-1206437;96;811;
11673;-447330;-1204419;-447100;-1203641;16;811;
14352;-455173;-1203956;-454780;-1204665;150;811;
13290;-453052;-1203230;-452993;-1202421;4;811;
2774;-453059;-1213978;-452281;-1213748;73;810;
9837;-437984;-1208424;-437971;-1209235;179;810;
19586;-439429;-1199427;-439095;-1200166;155;810;
1816;-455485;-1223542;-454675;-1223557;91;810;
7082;-448923;-1223912;-448547;-1223194;27;810;
10648;-450037;-1221515;-449950;-1222321;173;810;
20409;-451945;-1214405;-451444;-1213768;38;810;
9742;-454725;-1207773;-454390;-1208512;155;810;
4584;-453174;-1221792;-452398;-1221558;73;810;
10784;-443562;-1206944;-443351;-1207727;164;810;
2778;-448775;-1219391;-448584;-1218603;13;810;
7095;-441507;-1220495;-440827;-1220054;57;810;
161;-443439;-1208728;-442739;-1208318;59;810;
7229;-440725;-1216539;-440250;-1217196;144;810;
19728;-437582;-1214013;-437208;-1214732;152;810;
1930;-441748;-1219936;-441043;-1219536;60;810;
15207;-451877;-1214277;-451344;-1213667;41;810;
14314;-443940;-1202504;-443129;-1202510;90;810;
17837;-441692;-1202801;-441046;-1203291;127;810;
11603;-457989;-1207249;-457292;-1206837;59;810;
16944;-456080;-1202028;-455659;-1201336;31;810;
4692;-455100;-1202349;-454359;-1202020;66;810;
6293;-457741;-1202954;-457203;-1202349;41;810;
9861;-444731;-1218549;-443977;-1218848;111;810;
10822;-453851;-1223825;-453321;-1224438;139;810;
2684;-444759;-1217365;-444148;-1216833;48;810;
14346;-443944;-1214931;-443209;-1215271;114;810;
7105;-452211;-1224252;-451525;-1224682;122;810;
20638;-442275;-1202747;-441937;-1202011;24;809;
8018;-444994;-1225693;-444239;-1225986;111;809;
4580;-455170;-1204001;-454755;-1204697;149;809;
11492;-457900;-1208213;-457434;-1208875;144;809;
16179;-451032;-1216356;-450313;-1215984;62;809;
18770;-458817;-1208192;-458668;-1207396;10;809;
8959;-447667;-1208118;-446941;-1208478;116;809;
8904;-446994;-1216845;-446185;-1216876;92;809;
14362;-446242;-1224467;-446137;-1225270;172;809;
2816;-451872;-1200209;-451081;-1200381;102;809;
16028;-441986;-1219587;-441255;-1219238;64;809;
20546;-443870;-1198349;-443791;-1199155;174;809;
19683;-458792;-1205618;-457997;-1205772;101;809;
4573;-445201;-1214100;-444411;-1214277;102;809;
2880;-452188;-1203507;-451629;-1202921;43;809;
8954;-440931;-1202020;-440271;-1202489;125;809;
8171;-454915;-1203788;-454290;-1204302;129;809;
6257;-441830;-1223378;-441122;-1222986;60;809;
4694;-450671;-1204838;-449885;-1205030;103;809;
10840;-449598;-1212080;-449238;-1211356;26;809;
172;-449945;-1201265;-449162;-1201061;75;809;
7148;-452195;-1204160;-451762;-1204843;147;809;
9899;-441987;-1213746;-441972;-1214555;178;809;
19690;-453236;-1217892;-452523;-1218275;118;809;
19672;-443568;-1206948;-443351;-1207727;164;809;
900;-454461;-1206805;-454285;-1207594;167;809;
17880;-445404;-1202632;-445189;-1203412;164;808;
914;-438143;-1218299;-437747;-1219005;150;808;
2755;-451735;-1198363;-450941;-1198518;101;808;
7092;-447257;-1204815;-446521;-1205151;114;808;
1980;-450863;-1199215;-450733;-1200013;170;808;
11711;-441736;-1222573;-441362;-1221855;27;808;
14175;-453287;-1220729;-452523;-1220463;70;808;
12601;-453606;-1209711;-453530;-1208906;5;808;
16218;-438115;-1205197;-437338;-1204973;73;808;
6275;-438601;-1224142;-437871;-1224492;115;808;
7038;-453257;-1220724;-452497;-1220449;70;808;
17679;-458732;-1206291;-458336;-1206996;150;808;
19664;-438600;-1218606;-438380;-1219384;164;808;
3700;-447016;-1216508;-446213;-1216414;83;808;
19590;-445279;-1223778;-444526;-1224073;111;808;
13453;-435532;-1208490;-435455;-1207685;5;808;
9034;-457633;-1214473;-457033;-1215015;132;808;
16940;-438295;-1217834;-437672;-1218349;129;808;
12523;-436841;-1204032;-436530;-1204778;157;808;
7197;-453848;-1225747;-453054;-1225600;79;808;
13300;-451784;-1215361;-451074;-1214975;61;808;
17688;-440168;-1223239;-440146;-1224046;178;807;
11636;-442329;-1202752;-441964;-1202031;26;807;
18776;-451597;-1208561;-451526;-1207756;5;807;
11485;-450631;-1225936;-450365;-1225173;19;807;
942;-448840;-1198471;-448370;-1199129;144;807;
9699;-457607;-1214819;-457060;-1215413;137;807;
17784;-447681;-1208104;-446955;-1208460;116;807;
18672;-448679;-1214326;-448021;-1214796;125;807;
2804;-438399;-1204560;-438070;-1203822;24;807;
3652;-453975;-1200973;-453271;-1200578;60;807;
14305;-440728;-1216484;-440313;-1217177;149;807;
43;-451241;-1215754;-450550;-1215336;58;807;
10793;-446139;-1203094;-445672;-1202435;35;807;
4493;-446707;-1208712;-446134;-1209281;134;807;
20603;-436513;-1220421;-436468;-1221227;176;807;
1920;-446085;-1223971;-445983;-1223170;7;807;
5371;-441577;-1207348;-440992;-1206791;46;807;
17821;-451591;-1198378;-450799;-1198535;101;807;
9732;-447104;-1215445;-446925;-1216232;167;807;
7944;-438211;-1218825;-437928;-1219581;159;807;
11712;-448469;-1211583;-448100;-1210865;27;807;
989;-443194;-1220852;-442483;-1220469;61;807;
14233;-451341;-1222650;-450842;-1223285;141;807;
248;-440377;-1220909;-439632;-1221220;112;807;
4703;-457577;-1214498;-456987;-1215049;133;807;
12508;-452132;-1208313;-452039;-1209115;173;807;
7175;-458707;-1212428;-457907;-1212536;97;806;
8053;-449944;-1198206;-449686;-1198971;161;806;
8074;-437606;-1215468;-436921;-1215894;121;806;
11635;-443420;-1203957;-442852;-1204530;135;806;
13429;-458018;-1218676;-457626;-1219382;150;806;
10833;-445297;-1206178;-444901;-1206881;150;806;
17921;-437910;-1223088;-437526;-1223798;151;806;
6194;-451296;-1208989;-450542;-1208704;69;806;
16071;-450693;-1203954;-450577;-1203156;8;806;
8900;-454685;-1199595;-454193;-1200233;142;806;
20510;-453880;-1201735;-453245;-1201238;51;806;
1885;-442519;-1209738;-442512;-1210545;179;806;
18699;-453741;-1204834;-453408;-1205569;155;806;
4434;-442100;-1204909;-441303;-1204785;81;806;
17739;-454526;-1209461;-454069;-1210125;145;806;
13449;-450759;-1210327;-449975;-1210139;76;806;
5520;-454446;-1223568;-453720;-1223920;115;806;
3640;-443505;-1221046;-442817;-1220624;58;806;
20514;-456757;-1199973;-456416;-1200704;154;806;
1112;-454070;-1205691;-453977;-1206492;173;806;
12482;-455810;-1223182;-455482;-1222446;24;806;
6299;-440378;-1220909;-439637;-1221225;113;806;
11650;-456184;-1206033;-455845;-1206764;155;806;
18735;-441716;-1202769;-441078;-1203263;127;806;
995;-452907;-1211590;-452891;-1212396;178;806;
11674;-449072;-1220756;-448528;-1220161;42;806;
18617;-447108;-1215410;-446942;-1216198;168;805;
235;-450596;-1204406;-449807;-1204243;78;805;
39;-456726;-1200768;-455933;-1200913;100;805;
6265;-455605;-1223826;-454831;-1224049;106;805;
12594;-449715;-1220044;-449160;-1219460;43;805;
18800;-453691;-1205847;-453081;-1206375;130;805;
15122;-441873;-1223793;-441152;-1223434;63;805;
18666;-442008;-1209975;-441791;-1209199;15;805;
14358;-454509;-1209517;-454011;-1210150;141;805;
5407;-441979;-1219574;-441240;-1219253;66;805;
13421;-452542;-1207051;-452042;-1206420;38;805;
19657;-443924;-1212595;-443569;-1211872;26;805;
2691;-440428;-1222595;-439839;-1222045;46;805;
12642;-442049;-1222427;-441690;-1221706;26;805;
2726;-456609;-1204174;-456308;-1203427;22;805;
13355;-444042;-1203220;-443788;-1203984;161;805;
7234;-450610;-1200271;-449805;-1200310;92;805;
8187;-453211;-1225193;-452415;-1225320;99;805;
18831;-442561;-1209883;-442459;-1210682;172;805;
20393;-441671;-1219931;-441026;-1219449;53;805;
18681;-448239;-1201577;-447547;-1201990;120;805;
