ID; A.X; A.Y; B.X; B.Y; A; L
14342;-453409;-1305565;-453409;-1303565;0;2000;
14773;-498909;-1277465;-498909;-1275465;0;2000;
15090;-473509;-1256265;-473509;-1254265;0;2000;
15105;-501309;-1255065;-501309;-1253065;0;2000;
15407;-449409;-1246865;-449409;-1244865;0;2000;
15551;-483509;-1310965;-482309;-1312565;143;2000;
15591;-453409;-1305565;-453409;-1303565;0;2000;
15847;-491009;-1283865;-491009;-1281865;0;2000;
15895;-473409;-1282565;-473409;-1280565;0;2000;
16096;-479309;-1274765;-478109;-1273165;36;2000;
16535;-455909;-1249465;-454709;-1247865;36;2000;
16618;-449409;-1246865;-449409;-1244865;0;2000;
16704;-476209;-1318165;-476209;-1316165;0;2000;
16769;-453409;-1305565;-453409;-1303565;0;2000;
16941;-459209;-1282565;-459209;-1280565;0;2000;
17134;-485509;-1272765;-485509;-1270765;0;2000;
17310;-501009;-1257365;-501009;-1255365;0;2000;
17702;-449409;-1246865;-449409;-1244865;0;2000;
17925;-481009;-1306465;-481009;-1304465;0;2000;
17931;-481409;-1303665;-479809;-1304865;126;2000;
18105;-485209;-1286565;-485209;-1284565;0;2000;
18343;-492809;-1270665;-492809;-1268665;0;2000;
18600;-500209;-1257365;-500209;-1255365;0;2000;
19641;-457309;-1260865;-456109;-1259265;36;2000;
19864;-506309;-1257165;-506309;-1255165;0;2000;
20356;-491709;-1272965;-491709;-1270965;0;2000;
21079;-485109;-1302365;-483509;-1303565;126;2000;
21721;-462009;-1251365;-460809;-1249765;36;2000;
21897;-490609;-1322665;-489409;-1324265;143;2000;
22310;-507009;-1281565;-505409;-1282765;126;2000;
23150;-490609;-1317265;-489409;-1318865;143;2000;
23746;-486309;-1272565;-485109;-1274165;143;2000;
23832;-492809;-1270765;-492809;-1268765;0;2000;
23922;-507409;-1258265;-506209;-1259865;143;2000;
24041;-471609;-1250465;-470409;-1252065;143;2000;
24483;-453409;-1305665;-453409;-1303665;0;2000;
24683;-484009;-1291765;-484009;-1289765;0;2000;
25731;-453409;-1305665;-453409;-1303665;0;2000;
25866;-456809;-1292165;-456809;-1290165;0;2000;
25959;-459509;-1287265;-458309;-1288865;143;2000;
25979;-473409;-1282465;-473409;-1280465;0;2000;
26142;-498909;-1277465;-498909;-1275465;0;2000;
26490;-501309;-1255065;-501309;-1253065;0;2000;
1159;-449609;-1298765;-449009;-1300665;162;1992;
1193;-486909;-1298165;-486309;-1296265;17;1992;
2128;-463009;-1241665;-462409;-1243565;162;1992;
2303;-475209;-1308865;-474609;-1306965;17;1992;
2871;-463109;-1261965;-462509;-1260065;17;1992;
2896;-447709;-1259365;-447109;-1261265;162;1992;
3015;-463909;-1252065;-463309;-1250165;17;1992;
3604;-496609;-1281565;-496009;-1283465;162;1992;
3806;-488209;-1268265;-487609;-1270165;162;1992;
4806;-491209;-1270665;-489309;-1271265;107;1992;
5498;-481009;-1306365;-480409;-1308265;162;1992;
6005;-479009;-1261365;-478409;-1263265;162;1992;
6945;-463209;-1262565;-462609;-1260665;17;1992;
7998;-485109;-1258565;-483209;-1259165;107;1992;
10134;-494009;-1258565;-492109;-1259165;107;1992;
10437;-456109;-1240665;-455509;-1242565;162;1992;
10511;-471309;-1319765;-469409;-1320365;107;1992;
12225;-459309;-1272565;-458709;-1274465;162;1992;
12809;-474109;-1253765;-473509;-1251865;17;1992;
13124;-476209;-1300265;-475609;-1302165;162;1992;
13909;-498909;-1252365;-498309;-1250465;17;1992;
14089;-498109;-1241365;-497509;-1243265;162;1992;
15115;-489609;-1262665;-489009;-1264565;162;1992;
15360;-498109;-1241365;-497509;-1243265;162;1992;
15660;-486909;-1298165;-486309;-1296265;17;1992;
16139;-499209;-1262665;-498609;-1260765;17;1992;
16213;-449109;-1261465;-448509;-1259565;17;1992;
16365;-476909;-1251965;-476309;-1253865;162;1992;
16833;-475409;-1300465;-474809;-1302365;162;1992;
17296;-473609;-1263165;-473009;-1261265;17;1992;
20163;-449909;-1291565;-448009;-1290965;72;1992;
21914;-471309;-1319765;-469409;-1320365;107;1992;
22265;-461309;-1283265;-460709;-1285165;162;1992;
22806;-482409;-1254765;-481809;-1256665;162;1992;
23380;-476209;-1300265;-475609;-1302165;162;1992;
23586;-474209;-1275165;-472309;-1275765;107;1992;
24257;-449709;-1241165;-449109;-1243065;162;1992;
25161;-479109;-1257265;-478509;-1259165;162;1992;
25182;-487709;-1257765;-487109;-1255865;17;1992;
25220;-456209;-1256365;-455609;-1254465;17;1992;
25605;-458009;-1321765;-457409;-1319865;17;1992;
26332;-473609;-1263265;-473009;-1261365;17;1992;
513;-471409;-1268165;-470109;-1266665;40;1984;
994;-473909;-1321865;-472609;-1323365;139;1984;
1512;-462909;-1271565;-461409;-1270265;49;1984;
1583;-464109;-1267165;-462609;-1265865;49;1984;
1632;-465909;-1270965;-464409;-1269665;49;1984;
3005;-492809;-1253665;-491509;-1252165;40;1984;
3133;-475709;-1260265;-474209;-1258965;49;1984;
4846;-452709;-1267765;-451409;-1266265;40;1984;
4958;-484909;-1262565;-483609;-1261065;40;1984;
5229;-473209;-1246965;-471709;-1245665;49;1984;
5433;-474409;-1315265;-473109;-1316765;139;1984;
6453;-477409;-1318565;-476109;-1320065;139;1984;
6659;-450709;-1284565;-449409;-1283065;40;1984;
6680;-457409;-1281565;-455909;-1280265;49;1984;
7172;-468009;-1249365;-466509;-1248065;49;1984;
7257;-482609;-1244765;-481309;-1243265;40;1984;
7476;-468609;-1308465;-467309;-1309965;139;1984;
7721;-504309;-1276865;-502809;-1278165;130;1984;
7838;-471409;-1268165;-470109;-1266665;40;1984;
8199;-504409;-1248665;-503109;-1247165;40;1984;
8418;-474409;-1315265;-473109;-1316765;139;1984;
8851;-471409;-1268165;-470109;-1266665;40;1984;
8991;-461209;-1257065;-459709;-1258365;130;1984;
9597;-453509;-1298665;-452009;-1299965;130;1984;
9716;-481609;-1282165;-480309;-1283665;139;1984;
10825;-478709;-1286065;-477409;-1287565;139;1984;
10869;-489309;-1282665;-488009;-1284165;139;1984;
11567;-478509;-1245465;-477009;-1246765;130;1984;
12040;-478709;-1286065;-477409;-1287565;139;1984;
12098;-481609;-1282165;-480309;-1283665;139;1984;
12315;-491609;-1271465;-490109;-1272765;130;1984;
12812;-478509;-1245465;-477009;-1246765;130;1984;
14877;-465909;-1270965;-464409;-1269665;49;1984;
15351;-508009;-1242365;-506509;-1243665;130;1984;
15428;-487209;-1325465;-485909;-1326965;139;1984;
16149;-460909;-1264265;-459409;-1262965;49;1984;
17321;-460909;-1264265;-459409;-1262965;49;1984;
17777;-460709;-1322865;-459209;-1324165;130;1984;
17780;-474609;-1322365;-473109;-1323665;130;1984;
18143;-481609;-1282165;-480309;-1283665;139;1984;
18801;-478509;-1245465;-477009;-1246765;130;1984;
20995;-487309;-1318965;-485809;-1320265;130;1984;
21411;-449509;-1267465;-448009;-1266165;49;1984;
21712;-468009;-1249365;-466509;-1248065;49;1984;
21893;-491109;-1323465;-489809;-1324965;139;1984;
22268;-489309;-1282665;-488009;-1284165;139;1984;
22785;-490609;-1254465;-489109;-1255765;130;1984;
22968;-478509;-1245465;-477009;-1246765;130;1984;
23708;-491609;-1271465;-490109;-1272765;130;1984;
24185;-478509;-1245465;-477009;-1246765;130;1984;
24252;-468709;-1240465;-467409;-1241965;139;1984;
24393;-466009;-1314565;-464509;-1315865;130;1984;
25452;-478409;-1245565;-476909;-1246865;130;1984;
25510;-468709;-1240465;-467409;-1241965;139;1984;
26461;-492909;-1257765;-491609;-1256265;40;1984;
26646;-472609;-1246465;-471309;-1244965;40;1984;
414;-478409;-1273465;-477009;-1272065;45;1979;
603;-466309;-1264665;-464909;-1266065;135;1979;
800;-486209;-1252265;-484809;-1250865;45;1979;
1978;-468209;-1249565;-466809;-1248165;45;1979;
2328;-484209;-1301465;-482809;-1300065;45;1979;
2623;-472409;-1271365;-471009;-1269965;45;1979;
2788;-449709;-1267665;-448309;-1266265;45;1979;
3906;-495509;-1264465;-494109;-1263065;45;1979;
4242;-503609;-1248965;-502209;-1247565;45;1979;
4609;-458009;-1287265;-456609;-1285865;45;1979;
6057;-484409;-1257365;-483009;-1258765;135;1979;
6454;-479009;-1316665;-477609;-1318065;135;1979;
6925;-449709;-1266565;-448309;-1265165;45;1979;
7148;-486509;-1252465;-485109;-1251065;45;1979;
8138;-486209;-1252265;-484809;-1250865;45;1979;
8407;-470709;-1316265;-469309;-1317665;135;1979;
10603;-477609;-1310765;-476209;-1312165;135;1979;
11612;-469109;-1242965;-467709;-1244365;135;1979;
11727;-460709;-1322865;-459309;-1324265;135;1979;
12817;-469109;-1242965;-467709;-1244365;135;1979;
13329;-460509;-1287365;-459109;-1288765;135;1979;
14242;-460709;-1322865;-459309;-1324265;135;1979;
15034;-472709;-1259965;-471309;-1258565;45;1979;
16438;-468209;-1249565;-466809;-1248165;45;1979;
17420;-457009;-1261765;-455609;-1260365;45;1979;
18818;-508109;-1242165;-506709;-1243565;135;1979;
18848;-469109;-1242965;-467709;-1244365;135;1979;
19249;-450809;-1278065;-449409;-1276665;45;1979;
19841;-503609;-1248965;-502209;-1247565;45;1979;
20471;-478309;-1273365;-476909;-1271965;45;1979;
20648;-489209;-1256065;-487809;-1254665;45;1979;
21381;-478409;-1273465;-477009;-1272065;45;1979;
21391;-491109;-1267965;-489709;-1269365;135;1979;
21479;-469809;-1265565;-468409;-1264165;45;1979;
21692;-486509;-1252465;-485109;-1251065;45;1979;
22578;-495609;-1258165;-494209;-1259565;135;1979;
22724;-484309;-1257465;-482909;-1258865;135;1979;
23113;-460709;-1322865;-459309;-1324265;135;1979;
23132;-483409;-1320165;-482009;-1321565;135;1979;
23329;-480709;-1303065;-479309;-1304465;135;1979;
24189;-469109;-1242965;-467709;-1244365;135;1979;
24870;-469209;-1272865;-467809;-1274265;135;1979;
25627;-460709;-1322865;-459309;-1324265;135;1979;
25794;-484809;-1302365;-483409;-1303765;135;1979;
571;-496909;-1265265;-495209;-1264265;59;1972;
688;-454509;-1256865;-453509;-1258565;149;1972;
2084;-507809;-1243365;-506809;-1245065;149;1972;
2431;-476009;-1292665;-475009;-1290965;30;1972;
2769;-486209;-1265965;-485209;-1267665;149;1972;
4376;-483409;-1321465;-481709;-1322465;120;1972;
5010;-455209;-1259765;-453509;-1258765;59;1972;
5091;-486409;-1253665;-484709;-1252665;59;1972;
5459;-472609;-1314965;-471609;-1316665;149;1972;
5997;-462609;-1266665;-460909;-1265665;59;1972;
6342;-475309;-1241965;-474309;-1243665;149;1972;
6696;-460309;-1278465;-458609;-1279465;120;1972;
6912;-496909;-1265265;-495209;-1264265;59;1972;
7129;-474209;-1253065;-473209;-1251365;30;1972;
8243;-448909;-1243965;-447909;-1245665;149;1972;
9629;-456709;-1289165;-455009;-1290165;120;1972;
9828;-497809;-1279265;-496809;-1280965;149;1972;
10421;-475309;-1241965;-474309;-1243665;149;1972;
10818;-475309;-1287665;-473609;-1288665;120;1972;
11564;-475209;-1250465;-474209;-1252165;149;1972;
13488;-460009;-1272965;-459009;-1271265;30;1972;
14104;-458309;-1241165;-457309;-1242865;149;1972;
14962;-458609;-1272265;-456909;-1271265;59;1972;
15971;-494209;-1270765;-493209;-1272465;149;1972;
16539;-507809;-1243365;-506809;-1245065;149;1972;
17098;-470609;-1274865;-468909;-1273865;59;1972;
17229;-486209;-1265965;-485209;-1267665;149;1972;
18070;-456709;-1289165;-455009;-1290165;120;1972;
18199;-497809;-1279265;-496809;-1280965;149;1972;
19764;-486309;-1253565;-484609;-1252565;59;1972;
21999;-472209;-1315465;-471209;-1317165;149;1972;
22407;-497709;-1279465;-496709;-1281165;149;1972;
22586;-466009;-1265165;-464309;-1266165;120;1972;
25991;-508409;-1280765;-506709;-1281765;120;1972;
4056;-461309;-1255665;-460509;-1253865;23;1969;
4545;-449109;-1294365;-447309;-1293565;66;1969;
4626;-474509;-1283765;-472709;-1282965;66;1969;
4730;-451809;-1278065;-451009;-1276265;23;1969;
6193;-468109;-1249765;-466309;-1250565;113;1969;
7128;-477909;-1253765;-476109;-1252965;66;1969;
8124;-471709;-1251065;-470909;-1252865;156;1969;
8428;-458009;-1313165;-456209;-1313965;113;1969;
9398;-491609;-1319765;-490809;-1321565;156;1969;
10121;-467009;-1258765;-465209;-1259565;113;1969;
10361;-482509;-1247165;-481709;-1248965;156;1969;
10455;-473009;-1327465;-471209;-1328265;113;1969;
10718;-485909;-1299165;-485109;-1300965;156;1969;
11199;-479609;-1262965;-478809;-1264765;156;1969;
11668;-469009;-1328765;-467209;-1329565;113;1969;
11693;-466409;-1324565;-464609;-1325365;113;1969;
11998;-476709;-1294465;-475909;-1296265;156;1969;
12100;-451909;-1287765;-451109;-1289565;156;1969;
12476;-489909;-1262065;-489109;-1263865;156;1969;
12524;-480409;-1263165;-479609;-1264965;156;1969;
15202;-482409;-1251565;-481609;-1253365;156;1969;
17494;-483409;-1251465;-482609;-1253265;156;1969;
17545;-498109;-1253065;-497309;-1251265;23;1969;
17802;-470009;-1320165;-468209;-1320965;113;1969;
18531;-453909;-1256065;-453109;-1257865;156;1969;
20221;-474509;-1283765;-472709;-1282965;66;1969;
20889;-507809;-1242165;-506009;-1241365;66;1969;
21861;-473009;-1327465;-471209;-1328265;113;1969;
22177;-476709;-1294465;-475909;-1296265;156;1969;
22669;-480409;-1263165;-479609;-1264965;156;1969;
22733;-508509;-1255765;-506709;-1256565;113;1969;
22905;-467709;-1249865;-465909;-1250665;113;1969;
23062;-469009;-1328765;-467209;-1329565;113;1969;
23086;-466409;-1324565;-464609;-1325365;113;1969;
23481;-451909;-1287765;-451109;-1289565;156;1969;
23855;-489909;-1262065;-489109;-1263865;156;1969;
23886;-480409;-1263165;-479609;-1264965;156;1969;
23948;-508509;-1255765;-506709;-1256565;113;1969;
24889;-459909;-1273065;-459109;-1274865;156;1969;
25465;-506609;-1243565;-505809;-1245365;156;1969;
26622;-482409;-1251565;-481609;-1253365;156;1969;
512;-474809;-1267965;-472909;-1268465;104;1964;
2478;-484909;-1287765;-484409;-1285865;14;1964;
2501;-480509;-1288365;-480009;-1286465;14;1964;
2846;-505909;-1266565;-505409;-1268465;165;1964;
3496;-482409;-1288065;-481909;-1286165;14;1964;
3579;-480509;-1288365;-480009;-1286465;14;1964;
4145;-477309;-1250765;-475409;-1250265;75;1964;
4455;-475509;-1306265;-473609;-1305765;75;1964;
4590;-480509;-1288365;-480009;-1286465;14;1964;
6638;-484209;-1288265;-483709;-1286365;14;1964;
7164;-451909;-1249665;-450009;-1249165;75;1964;
9027;-494409;-1257565;-492509;-1257065;75;1964;
9931;-474309;-1268065;-472409;-1268565;104;1964;
11563;-478009;-1250865;-476109;-1250365;75;1964;
14422;-475409;-1299965;-474909;-1301865;165;1964;
15184;-477609;-1252965;-477109;-1254865;165;1964;
17194;-505909;-1266565;-505409;-1268465;165;1964;
17303;-465709;-1264865;-465209;-1262965;14;1964;
19484;-482809;-1272965;-482309;-1271065;14;1964;
19688;-454709;-1252465;-452809;-1252965;104;1964;
20190;-480509;-1288365;-480009;-1286465;14;1964;
20400;-459709;-1268165;-457809;-1267665;75;1964;
20496;-501409;-1263765;-499509;-1264265;104;1964;
21399;-474709;-1267965;-472809;-1268465;104;1964;
21454;-494209;-1263265;-492309;-1263765;104;1964;
21994;-478309;-1313765;-476409;-1314265;104;1964;
23109;-466409;-1321965;-465909;-1323865;165;1964;
25806;-475409;-1299965;-474909;-1301865;165;1964;
26661;-504409;-1256965;-503909;-1258865;165;1964;
252;-452009;-1292965;-450409;-1294065;124;1941;
449;-488709;-1272165;-487109;-1273265;124;1941;
484;-461309;-1271465;-460209;-1269865;34;1941;
867;-466209;-1246265;-464309;-1245865;78;1941;
1363;-453209;-1280665;-452809;-1282565;168;1941;
2541;-456609;-1281765;-455009;-1280665;55;1941;
2569;-473109;-1278265;-471509;-1277165;55;1941;
3067;-471309;-1250665;-470209;-1252265;145;1941;
3180;-482409;-1244665;-481309;-1243065;34;1941;
3269;-463309;-1240665;-461409;-1240265;78;1941;
3588;-458109;-1284665;-457009;-1283065;34;1941;
3759;-459909;-1272765;-458809;-1271165;34;1941;
4329;-459309;-1241665;-458209;-1240065;34;1941;
4333;-470309;-1328565;-468409;-1328965;101;1941;
4661;-456609;-1281765;-455009;-1280665;55;1941;
4762;-492109;-1274865;-491709;-1272965;11;1941;
5110;-479409;-1255065;-477509;-1254665;78;1941;
5330;-459309;-1241665;-458209;-1240065;34;1941;
6012;-459309;-1262265;-457409;-1261865;78;1941;
6770;-468709;-1273065;-466809;-1272665;78;1941;
6882;-476009;-1271465;-475609;-1269565;11;1941;
7147;-488409;-1252865;-486509;-1252465;78;1941;
7627;-482009;-1285365;-480409;-1286465;124;1941;
7745;-472309;-1271665;-470709;-1272765;124;1941;
7832;-467409;-1268165;-465809;-1269265;124;1941;
8128;-490709;-1250965;-488809;-1250565;78;1941;
8438;-473809;-1313065;-472209;-1314165;124;1941;
8920;-463309;-1263165;-462209;-1264765;145;1941;
8949;-453109;-1261665;-452709;-1263565;168;1941;
9017;-505009;-1258065;-504609;-1259965;168;1941;
9719;-500909;-1279465;-500509;-1281365;168;1941;
9812;-504909;-1276465;-503309;-1277565;124;1941;
9859;-461309;-1272265;-459709;-1271165;55;1941;
10077;-470809;-1259965;-469709;-1261565;145;1941;
10264;-507809;-1249665;-506209;-1250765;124;1941;
10364;-502509;-1245065;-500909;-1243965;55;1941;
10769;-456709;-1307065;-456309;-1305165;11;1941;
10980;-504909;-1276465;-503309;-1277565;124;1941;
11039;-493709;-1273965;-492609;-1275565;145;1941;
11818;-467809;-1310465;-466209;-1311565;124;1941;
11846;-454809;-1310165;-454409;-1308265;11;1941;
11981;-452709;-1292565;-451609;-1294165;145;1941;
11989;-453709;-1294865;-452109;-1295965;124;1941;
11996;-475609;-1298265;-474509;-1299865;145;1941;
12079;-489209;-1282565;-488109;-1284165;145;1941;
12554;-505009;-1258165;-504609;-1260065;168;1941;
12667;-471509;-1250465;-470409;-1252065;145;1941;
12759;-495909;-1245765;-495509;-1247665;168;1941;
13065;-483509;-1310865;-482409;-1312465;145;1941;
13143;-454709;-1304065;-454309;-1305965;168;1941;
13351;-459809;-1285465;-459409;-1287365;168;1941;
13576;-501909;-1268265;-501509;-1270165;168;1941;
13771;-505009;-1258165;-504609;-1260065;168;1941;
13838;-482209;-1255665;-481809;-1257565;168;1941;
14288;-483509;-1310865;-482409;-1312465;145;1941;
14445;-447909;-1296465;-447509;-1294565;11;1941;
14519;-484809;-1287765;-484409;-1285865;11;1941;
14599;-453209;-1280665;-452809;-1282565;168;1941;
14646;-490509;-1278465;-490109;-1276565;11;1941;
15084;-482209;-1255665;-481809;-1257565;168;1941;
15382;-466709;-1246465;-466309;-1244565;11;1941;
15883;-455509;-1276165;-455109;-1278065;168;1941;
16353;-486409;-1253665;-484809;-1252565;55;1941;
16598;-466709;-1246465;-466309;-1244565;11;1941;
17861;-475909;-1320165;-474309;-1321265;124;1941;
18219;-504609;-1277665;-503009;-1278765;124;1941;
18223;-504909;-1276465;-503309;-1277565;124;1941;
18518;-461209;-1259365;-459309;-1259765;101;1941;
18788;-502509;-1245065;-500909;-1243965;55;1941;
19290;-470509;-1274865;-468909;-1273765;55;1941;
19334;-474909;-1272565;-473009;-1272165;78;1941;
20255;-456609;-1281865;-455009;-1280765;55;1941;
20355;-492109;-1274865;-491709;-1272965;11;1941;
20989;-491509;-1322365;-489909;-1321265;55;1941;
21011;-489809;-1316965;-488709;-1318565;145;1941;
21134;-452009;-1292965;-450409;-1294065;124;1941;
21691;-488409;-1252865;-486509;-1252465;78;1941;
22166;-456709;-1307065;-456309;-1305165;11;1941;
22441;-504909;-1276465;-503309;-1277565;124;1941;
22597;-508409;-1263065;-507309;-1264665;145;1941;
23153;-484409;-1316265;-483309;-1317865;145;1941;
23206;-476609;-1310065;-475509;-1311665;145;1941;
23384;-475609;-1298265;-474509;-1299865;145;1941;
23479;-489209;-1282565;-488109;-1284165;145;1941;
23598;-493709;-1273965;-492609;-1275565;145;1941;
23613;-490109;-1273865;-489009;-1275465;145;1941;
24371;-468509;-1318365;-466909;-1319465;124;1941;
24438;-483509;-1310865;-482409;-1312465;145;1941;
24511;-454609;-1298765;-454209;-1296865;11;1941;
24728;-459809;-1285465;-459409;-1287365;168;1941;
25108;-486909;-1261865;-485809;-1263465;145;1941;
25218;-482209;-1255665;-481809;-1257565;168;1941;
25296;-471509;-1250465;-470409;-1252065;145;1941;
25360;-457909;-1245665;-456809;-1244065;34;1941;
25502;-466309;-1244465;-465209;-1242865;34;1941;
25513;-455009;-1240765;-454609;-1242665;168;1941;
25767;-454609;-1298665;-454209;-1296765;11;1941;
25832;-447909;-1296465;-447509;-1294565;11;1941;
26297;-489609;-1271565;-488009;-1272665;124;1941;
26310;-457209;-1263365;-455609;-1264465;124;1941;
26762;-466709;-1246465;-466309;-1244565;11;1941;
2631;-489109;-1278565;-488409;-1280365;158;1931;
2821;-479609;-1262865;-478909;-1264665;158;1931;
3072;-482409;-1251565;-481709;-1253365;158;1931;
4498;-479909;-1299965;-479209;-1298165;21;1931;
5074;-454609;-1252465;-452809;-1253165;111;1931;
5545;-449009;-1299765;-447209;-1300465;111;1931;
5844;-493209;-1272565;-492509;-1274365;158;1931;
5852;-506409;-1269465;-504609;-1270165;111;1931;
7176;-498709;-1249965;-496909;-1250665;111;1931;
9391;-456709;-1318665;-456009;-1320465;158;1931;
10768;-450009;-1294265;-449309;-1296065;158;1931;
11298;-489409;-1260965;-488709;-1262765;158;1931;
12569;-479609;-1256165;-478909;-1257965;158;1931;
14046;-471509;-1249165;-470809;-1247365;21;1931;
15322;-508409;-1243265;-507709;-1245065;158;1931;
16381;-482409;-1251465;-481709;-1253265;158;1931;
16586;-458209;-1241165;-457509;-1242965;158;1931;
17087;-489109;-1278565;-488409;-1280365;158;1931;
17278;-479609;-1262865;-478909;-1264665;158;1931;
17395;-479409;-1256765;-478709;-1258565;158;1931;
17813;-456709;-1318665;-456009;-1320465;158;1931;
19634;-478409;-1254965;-476609;-1254265;68;1931;
19665;-465309;-1253265;-464609;-1251465;21;1931;
19874;-457009;-1246465;-456309;-1244665;21;1931;
20760;-465409;-1249465;-463609;-1248765;68;1931;
21763;-497909;-1247365;-497209;-1245565;21;1931;
21923;-456709;-1318665;-456009;-1320465;158;1931;
22240;-450009;-1294265;-449309;-1296065;158;1931;
23459;-474109;-1285865;-473409;-1287665;158;1931;
23934;-450409;-1257465;-448609;-1258165;111;1931;
25457;-471509;-1249165;-470809;-1247365;21;1931;
25795;-485909;-1299065;-485209;-1300865;158;1931;
25892;-478809;-1293065;-478109;-1291265;21;1931;
26702;-508409;-1243265;-507709;-1245065;158;1931;
26745;-463009;-1245865;-462309;-1244065;21;1931;
267;-456509;-1289265;-454809;-1290165;117;1923;
708;-463209;-1254865;-461509;-1255765;117;1923;
714;-471909;-1255265;-470209;-1254365;62;1923;
836;-465509;-1249665;-463809;-1248765;62;1923;
1199;-455409;-1298465;-455109;-1296565;8;1923;
1217;-452109;-1301465;-451809;-1299565;8;1923;
1799;-481309;-1258565;-481009;-1260465;171;1923;
1963;-455209;-1250865;-454309;-1249165;27;1923;
1970;-465909;-1251165;-465609;-1249265;8;1923;
2331;-480809;-1307165;-479909;-1308865;152;1923;
2390;-455409;-1298465;-455109;-1296565;8;1923;
2763;-480209;-1276465;-479309;-1274765;27;1923;
2882;-455909;-1270165;-455609;-1268265;8;1923;
3394;-474409;-1309765;-474109;-1307865;8;1923;
3727;-504309;-1273065;-502609;-1272165;62;1923;
3861;-464509;-1269765;-463609;-1268065;27;1923;
4096;-472109;-1254565;-471809;-1252665;8;1923;
4301;-468609;-1242865;-466909;-1241965;62;1923;
4320;-464809;-1240365;-462909;-1240665;98;1923;
4547;-474609;-1296165;-474309;-1294265;8;1923;
4579;-485909;-1291565;-485009;-1289865;27;1923;
4619;-490909;-1283765;-490609;-1285665;171;1923;
5109;-477509;-1254665;-475809;-1253765;62;1923;
6107;-463109;-1254865;-461409;-1255765;117;1923;
6261;-482509;-1247165;-481609;-1248865;152;1923;
6341;-474309;-1243665;-472609;-1244565;117;1923;
6905;-473009;-1264565;-471109;-1264265;81;1923;
7029;-448809;-1258065;-447109;-1258965;117;1923;
7075;-471909;-1255265;-470209;-1254365;62;1923;
7334;-451409;-1327165;-449509;-1327465;98;1923;
8045;-471909;-1255265;-470209;-1254365;62;1923;
8213;-469409;-1247065;-467709;-1246165;62;1923;
8488;-479609;-1305165;-478709;-1306865;152;1923;
9188;-472809;-1249265;-471109;-1248365;62;1923;
9618;-474309;-1292465;-474009;-1294365;171;1923;
9960;-500709;-1266265;-498809;-1265965;81;1923;
10204;-503309;-1257065;-503009;-1258965;171;1923;
10560;-486109;-1321465;-485209;-1323165;152;1923;
10948;-488409;-1278365;-488109;-1276465;8;1923;
11038;-492209;-1276365;-491909;-1278265;171;1923;
11332;-450509;-1256565;-448609;-1256865;98;1923;
11861;-479909;-1306665;-479009;-1308365;152;1923;
11982;-456509;-1306665;-456209;-1304765;8;1923;
12103;-452709;-1283065;-451809;-1284765;152;1923;
12157;-492209;-1276365;-491909;-1278265;171;1923;
12265;-502409;-1271165;-502109;-1273065;171;1923;
12311;-467909;-1269965;-467009;-1271665;152;1923;
12351;-489609;-1268465;-488709;-1270165;152;1923;
13306;-483109;-1287665;-482809;-1285765;8;1923;
13370;-451809;-1288165;-451509;-1286265;8;1923;
13563;-457709;-1265865;-456809;-1267565;152;1923;
14013;-482309;-1244665;-481409;-1242965;27;1923;
14596;-451809;-1288165;-451509;-1286265;8;1923;
14765;-452209;-1269765;-451309;-1271465;152;1923;
15804;-484109;-1289665;-483209;-1287965;27;1923;
15923;-449409;-1275665;-449109;-1277565;171;1923;
16035;-453309;-1270265;-452409;-1268565;27;1923;
16226;-482109;-1258465;-481809;-1260365;171;1923;
16268;-481309;-1258565;-481009;-1260465;171;1923;
16569;-475409;-1241965;-474509;-1243665;152;1923;
16765;-454909;-1310865;-454609;-1308965;8;1923;
16795;-480809;-1307165;-479909;-1308865;152;1923;
17080;-449409;-1275665;-449109;-1277565;171;1923;
18849;-474309;-1243665;-472609;-1244565;117;1923;
18977;-474409;-1309765;-474109;-1307865;8;1923;
19337;-494309;-1272665;-493409;-1274365;152;1923;
19639;-453509;-1256465;-453209;-1258365;171;1923;
20007;-475509;-1318665;-475209;-1316765;8;1923;
20178;-475209;-1291665;-474309;-1289965;27;1923;
21616;-471909;-1255265;-470209;-1254365;62;1923;
22155;-482709;-1295065;-481809;-1296765;152;1923;
22243;-456709;-1288365;-455009;-1289265;117;1923;
22352;-488409;-1278365;-488109;-1276465;8;1923;
22506;-497009;-1267665;-496709;-1269565;171;1923;
22521;-489609;-1268465;-488709;-1270165;152;1923;
23026;-474309;-1243665;-472609;-1244565;117;1923;
23092;-471609;-1323665;-469909;-1324565;117;1923;
23354;-455409;-1298465;-455109;-1296565;8;1923;
23420;-475609;-1287565;-473909;-1288465;117;1923;
23597;-492209;-1276365;-491909;-1278265;171;1923;
23749;-489609;-1268465;-488709;-1270165;152;1923;
23760;-507409;-1268065;-507109;-1266165;8;1923;
23988;-475409;-1254365;-475109;-1256265;171;1923;
24523;-455409;-1298465;-455109;-1296565;8;1923;
25172;-450709;-1257265;-449009;-1258165;117;1923;
25754;-455409;-1298465;-455109;-1296565;8;1923;
25889;-485309;-1286065;-485009;-1284165;8;1923;
25994;-449209;-1280465;-448309;-1282165;152;1923;
26346;-472209;-1262765;-471309;-1261065;27;1923;
208;-484109;-1301165;-482609;-1299965;51;1920;
2033;-455909;-1249465;-454709;-1247965;38;1920;
2706;-463509;-1269565;-462309;-1268065;38;1920;
4165;-481409;-1272965;-480209;-1271465;38;1920;
